device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Pixel3-W,x-intervalapp-cameratest,0,4142.0,553765.1147540984,136.79181786097598,138.50248523912816,2.293695105311476
Pixel3-W,x-intervalapp-cameratest,1,4136.852459016393,531218.9836065574,130.35866237456452,132.58585170041272,2.195893467934426
Pixel3-W,x-intervalapp-cameratest,2,4052.0,533319.344262295,129.03299773542201,130.46449469070683,2.161009982950819
Pixel3-W,x-intervalapp-cameratest,3,4164.25,536129.9666666667,131.235896928888,132.87649158084858,2.2370909571333333
Pixel3-W,x-intervalapp-cameratest,4,4193.0,540307.0819672131,134.485490340635,136.80041059767183,2.2655075946885237
Pixel3-W,x-intervalapp-cameratest,5,4041.0,554723.1475409836,132.89347572713552,135.31188830762127,2.2416362392131153
Pixel3-W,x-intervalapp-cameratest,6,3967.0,565127.7868852459,134.0395106515475,135.3591396441831,2.24186193057377
Pixel3-W,x-intervalapp-cameratest,7,3956.2131147540986,558724.0327868853,132.26735756716351,133.6040235152141,2.2128297781475412
Pixel3-W,x-intervalapp-cameratest,8,4090.0,527161.6229508197,128.83605951654502,130.21927432312722,2.1560910378688525
Pixel3-W,x-intervalapp-cameratest,9,4146.0,548923.9344262296,136.233408179016,137.39237822175738,2.2758386321311477
Pixel3-W,e-www-writeroomtest,0,4049.0,133921.63333333333,32.4461634912205,32.706814437797235,0.5422486933666667
Pixel3-W,e-www-writeroomtest,1,4299.0,133744.51666666666,34.4325217398975,34.65387686950765,0.57496767715
Pixel3-W,e-www-writeroomtest,2,4010.1,135937.25,32.688279659371,32.899286404780796,0.5451233829
Pixel3-W,e-www-writeroomtest,3,4101.433333333333,124083.1,30.107970162656,30.68964341147974,0.5088058658666668
Pixel3-W,e-www-writeroomtest,4,4049.0,134463.28333333333,32.60965569558,32.78683169836189,0.5444418342166667
Pixel3-W,e-www-writeroomtest,5,4049.0,138083.05,33.4913493650475,33.71474384437391,0.5590982694500002
Pixel3-W,e-www-writeroomtest,6,4082.0,129728.95,31.113086284955994,31.904014166753303,0.5295535739
Pixel3-W,e-www-writeroomtest,7,4219.0,124510.18333333333,31.4903203599035,31.669271338019712,0.5253084634833333
Pixel3-W,e-www-writeroomtest,8,4002.4,134020.55,32.10134257303399,32.33352159820961,0.5364600743000001
Pixel3-W,e-www-writeroomtest,9,4007.0,127666.43333333333,30.203084366282,30.804572291445563,0.5115593983666666
Pixel3-W,x-intervalapp-displaytest,0,4187.0,187296.6,46.4578080843845,46.77896226039421,0.7842108642000001
Pixel3-W,x-intervalapp-displaytest,1,4177.524590163935,217340.9180327869,54.961337806959,55.105331319418134,0.9080252989836066
Pixel3-W,x-intervalapp-displaytest,2,3954.0,216468.5,50.947709606388,51.051992517054,0.8559164490000001
Pixel3-W,x-intervalapp-displaytest,3,4125.0,196650.81666666668,47.18895256143748,48.395274354625,0.81118461875
Pixel3-W,x-intervalapp-displaytest,4,4013.0,197963.35,46.87284980924849,47.42172634747015,0.79442692355
Pixel3-W,x-intervalapp-displaytest,5,4241.616666666667,217817.46666666667,53.42069262039201,55.113374497980004,0.9239149483333334
Pixel3-W,x-intervalapp-displaytest,6,4187.0,196760.16666666666,48.890630195192,49.16399042383984,0.8238348178333335
Pixel3-W,x-intervalapp-displaytest,7,4082.0,222161.23333333334,53.524649838036005,54.13422944873321,0.9068621544666667
Pixel3-W,x-intervalapp-displaytest,8,4125.0,197312.23333333334,47.88169738275,48.5865342964375,0.8139129625
Pixel3-W,x-intervalapp-displaytest,9,4210.0,195869.58333333334,48.54719072251499,49.21278124733334,0.8246109458333334
Pixel3-W,e-www-gravitytest,0,4007.0,158557.05,37.78280303561649,38.0249852460975,0.63533809935
Pixel3-W,e-www-gravitytest,1,4218.15,163156.05,41.1140082682525,41.19740991108158,0.6882178699166667
Pixel3-W,e-www-gravitytest,2,4168.85,137379.95,34.031118132383995,34.304675618312416,0.5727755897000002
Pixel3-W,e-www-gravitytest,3,4016.0,156499.73333333334,37.406787734832,37.61527180171093,0.6285029290666667
Pixel3-W,e-www-gravitytest,4,4079.0,170926.83333333334,41.716674117588994,41.78731450404416,0.6972105531666666
Pixel3-W,e-www-gravitytest,5,4142.583333333333,158978.88333333333,38.916214657172006,39.41112715224403,0.6586194146333333
Pixel3-W,e-www-gravitytest,6,4052.0,147734.11666666667,35.47377349341,35.81236018187167,0.5986186407333334
Pixel3-W,e-www-gravitytest,7,4093.5333333333333,167442.46666666667,40.77219393794401,41.046297540699,0.685808049
Pixel3-W,e-www-gravitytest,8,4090.0,143411.21666666667,35.05457445399999,35.12741875986933,0.5865518761666666
Pixel3-W,e-www-gravitytest,9,4142.0,154473.68333333332,38.253273023261,38.332215082327004,0.6398299963666667
Pixel3-W,x-intervalapp-cpufactorialtest,0,4044.1475409836066,870220.0327868853,211.668417015644,211.58851863211498,3.5095708774754097
Pixel3-W,x-intervalapp-cpufactorialtest,1,3952.0333333333333,866051.8666666667,202.60527215621295,202.34375719074174,3.412550294983333
Pixel3-W,x-intervalapp-cpufactorialtest,2,4005.2295081967213,864743.6229508197,208.148298632516,208.03610698962137,3.4505333630163935
Pixel3-W,x-intervalapp-cpufactorialtest,3,4190.950819672131,826398.2950819673,208.571542208998,208.23618321221429,3.4543675261639346
Pixel3-W,x-intervalapp-cpufactorialtest,4,4066.967213114754,808923.9180327869,198.96541502025647,198.67273694596653,3.294902514983607
Pixel3-W,x-intervalapp-cpufactorialtest,5,4079.0,150952.8,36.940084761289,37.1282934768888,0.6157364712
Pixel3-W,x-intervalapp-cpufactorialtest,6,4017.2131147540986,867125.8032786886,210.06701451030995,210.03777730492973,3.483040268393442
Pixel3-W,x-intervalapp-cpufactorialtest,7,4124.163934426229,849523.344262295,211.002110044511,211.14419085051097,3.5017943288196722
Pixel3-W,x-intervalapp-cpufactorialtest,8,4152.0,836505.9508196721,209.62478861750398,209.36285082638162,3.473172707803278
Pixel3-W,x-intervalapp-cpufactorialtest,9,4004.0163934426228,888801.0,213.3753362593095,214.4978815862655,3.557355781983606
