device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
NokiaLong-W,x-intervalapp-cameratest,0,4087.0,-348693.4338217035,85.44322651695549,86.17355535172383,1.425110064029302
NokiaLong-W,x-intervalapp-cameratest,1,4124.0,-371149.3353108685,93.026070897002,93.68924155849595,1.5306198588220217
NokiaLong-W,x-intervalapp-cameratest,2,4116.0,-354398.8404384896,87.721465159062,88.13937011501395,1.458705627244823
NokiaLong-W,x-intervalapp-cameratest,3,4114.272614622057,-349030.7016109046,86.0841788643125,86.76575712684468,1.4367570314099134
NokiaLong-W,x-intervalapp-cameratest,4,4142.0,-356353.2407135875,88.40666101976501,89.32843524611933,1.4760151230356795
NokiaLong-W,x-intervalapp-cameratest,5,4117.1322957198445,-368800.9477140078,91.212206086794,91.86965086735161,1.5185568261322955
NokiaLong-W,x-intervalapp-cameratest,6,4148.649263052711,-334757.3699725206,83.29656330521401,84.03919487568962,1.389720777809393
NokiaLong-W,x-intervalapp-cameratest,7,4111.931700074239,-352166.40311804006,87.17199792540998,87.73444658076139,1.4480976889175947
NokiaLong-W,x-intervalapp-cameratest,8,4076.980373152411,-390408.2280106615,95.41567559313799,96.29547448199594,1.5912925022638718
NokiaLong-W,x-intervalapp-cameratest,9,4160.152509652509,-400579.14913127414,100.5569926444355,101.36764169769522,1.6669841914469112
NokiaLong-W,e-www-writeroomtest,0,4126.0,-154660.62276327368,38.453194779973,38.54877883065023,0.6381297295212672
NokiaLong-W,e-www-writeroomtest,1,4107.409157188685,-156696.2965879265,38.827755640732995,38.886717813873965,0.6435002120449109
NokiaLong-W,e-www-writeroomtest,2,4192.0,-153055.5967126504,38.712084758352,38.75896179128638,0.6416090614194306
NokiaLong-W,e-www-writeroomtest,3,4116.0,-164354.2722815114,40.24314817042799,40.917701424411455,0.6764821847107009
NokiaLong-W,e-www-writeroomtest,4,4170.033352501438,-165077.79758481885,40.833193819668,41.59068648145953,0.6879383112205291
NokiaLong-W,e-www-writeroomtest,5,4172.0,-154408.49198484406,39.290739181582,39.31505170906376,0.6441922285607694
NokiaLong-W,e-www-writeroomtest,6,4119.0,-153502.50775988286,38.126026268214,38.16549398004304,0.6322768294629575
NokiaLong-W,e-www-writeroomtest,7,4211.0,-150389.87750294464,38.2910239945805,38.33061792310474,0.6332917741649
NokiaLong-W,e-www-writeroomtest,8,4232.0,-166124.97266973532,42.024828524984,42.58951373233109,0.70304088433832
NokiaLong-W,e-www-writeroomtest,9,4271.0,-154453.14625652932,40.217787922936495,40.21740388817934,0.6596693876616366
NokiaLong-W,x-intervalapp-displaytest,0,4040.2800106467926,-209299.69789725845,50.929449797566505,51.06113594256632,0.845579040548576
NokiaLong-W,x-intervalapp-displaytest,1,4096.0,-223610.09311527302,55.268228407296,55.35192009657717,0.9159069414001584
NokiaLong-W,x-intervalapp-displaytest,2,4142.0,-220122.15972406472,55.318429838016,55.07401625878329,0.9117459855770762
NokiaLong-W,x-intervalapp-displaytest,3,4232.0,-202591.22275512922,51.621942582876,51.87579050566047,0.857366054699707
NokiaLong-W,x-intervalapp-displaytest,4,4165.0,-211227.18469306405,53.16113563864249,53.164850542447,0.8797612242466119
NokiaLong-W,x-intervalapp-displaytest,5,4192.88845247447,-209866.0782927468,52.760163819847,53.154343322472165,0.8799805198740508
NokiaLong-W,x-intervalapp-displaytest,6,4134.0528552456835,-201719.00770252323,50.3002254964565,50.40523710166057,0.8338611219835325
NokiaLong-W,x-intervalapp-displaytest,7,4236.970196078431,-207665.8279738562,53.353082343437,53.74898742186682,0.8799048444277126
NokiaLong-W,x-intervalapp-displaytest,8,4073.0,-200300.92060946272,48.977935630826,49.24976281760888,0.8158256496423416
NokiaLong-W,x-intervalapp-displaytest,9,4127.0,-214184.15709014234,53.18445257543499,53.42521370583788,0.8839380163110173
NokiaLong-W,e-www-gravitytest,0,4232.0,-154182.38739545998,39.297794620207995,39.3946792562518,0.6524998634575867
NokiaLong-W,e-www-gravitytest,1,4096.0,-171858.71303841675,41.77985375232001,42.58726002733538,0.7039332886053552
NokiaLong-W,e-www-gravitytest,2,4232.0,-167400.40608695653,42.38807730412401,42.883908843992494,0.7084385185600002
NokiaLong-W,e-www-gravitytest,3,4271.0,-167093.36229792147,42.83794990687849,43.203291816166804,0.7136557503744227
NokiaLong-W,e-www-gravitytest,4,4207.0,-153543.12358546755,39.143635419364,39.11069314418917,0.6459559209240618
NokiaLong-W,e-www-gravitytest,5,4073.0,-160319.00744269128,39.439175241975505,39.57707642240649,0.6529793173140818
NokiaLong-W,e-www-gravitytest,6,4244.4583825265645,-155945.68919716647,39.938841726853504,40.045596603601815,0.6618778672727272
NokiaLong-W,e-www-gravitytest,7,4235.0,-155309.26337570205,39.722052362685005,39.796897597346316,0.6577347303960982
NokiaLong-W,e-www-gravitytest,8,4080.0,-155940.6068222621,38.33490291708,38.41475839155533,0.6362376758348295
NokiaLong-W,e-www-gravitytest,9,4069.5737132887466,-168999.32364059318,41.010038237336,41.48313256248772,0.6868523174132015
NokiaLong-W,x-intervalapp-cpufactorialtest,0,4092.300911210002,-426783.01801229076,105.619079487458,105.58129912007693,1.7451454400012716
NokiaLong-W,x-intervalapp-cpufactorialtest,1,4118.390238749208,-424558.7411789563,105.597119152538,105.6981727309411,1.7473371696771602
NokiaLong-W,x-intervalapp-cpufactorialtest,2,4060.7920668058455,-428681.3747390397,106.43540429684599,106.39830990500002,1.7376826703413364
NokiaLong-W,x-intervalapp-cpufactorialtest,3,4065.6575198994556,-452231.63762044406,111.1182604164545,111.03794010592495,1.837524659196481
NokiaLong-W,x-intervalapp-cpufactorialtest,4,4126.0,-426549.7382110383,106.42402404036902,106.55582279134765,1.7599442198587438
NokiaLong-W,x-intervalapp-cpufactorialtest,5,4069.6702059885324,-434445.9976640476,106.66591918908098,106.79182250935538,1.7650665671017203
NokiaLong-W,x-intervalapp-cpufactorialtest,6,4174.741901333898,-420126.33940292185,105.7729113536235,105.81006821325464,1.7526928642248574
NokiaLong-W,x-intervalapp-cpufactorialtest,7,4141.470330129545,-433283.59339740913,109.19435133393549,109.41422157202828,1.792500353408065
NokiaLong-W,x-intervalapp-cpufactorialtest,8,4129.0613237470925,-416798.21949672233,103.854042961311,103.97381930679829,1.7184619084159443
NokiaLong-W,x-intervalapp-cpufactorialtest,9,4211.0,-423023.4641269841,107.64917013778,107.6025559283365,1.7813518074387302
