device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Pixel3-W,e-www-httpsrequesttest,0,4156.0,166804.04401312192,43.15883018972799,44.815038336855594,0.6932376069185346
Pixel3-W,e-www-httpsrequesttest,1,4083.0,169420.56019704434,42.53381199199351,44.497825762372095,0.6917441472845322
Pixel3-W,e-www-httpsrequesttest,2,4147.0,167957.9735646589,43.348149792376006,44.88594896820208,0.6965217163726406
Pixel3-W,e-www-httpsrequesttest,3,4146.0,166027.5581340186,42.588588854124005,44.33801669099476,0.688350256023641
Pixel3-W,e-www-httpsrequesttest,4,4183.0,172849.4806862243,44.10410354631548,47.503753144955986,0.7230293777104762
Pixel3-W,e-www-httpsrequesttest,5,4099.0,183884.91213500188,44.25696245394551,48.47856923863257,0.7537442548413729
Pixel3-W,e-www-httpsrequesttest,6,4098.694525148097,183649.05403161907,44.851230538661994,48.334756327847735,0.7527254033894654
Pixel3-W,e-www-httpsrequesttest,7,4171.0,168684.99572431648,42.89697204968651,45.38616515303517,0.7035851171661242
Pixel3-W,e-www-httpsrequesttest,8,4060.9897324206595,182204.61306004977,44.858455549179496,47.65943703392181,0.7398006431641646
Pixel3-W,e-www-httpsrequesttest,9,4010.0,183744.992002509,45.95223534510502,47.80618771013823,0.7368174179300612
Pixel3-W,e-www-cameratest,0,4218.117850365953,420451.30319869885,109.56945321710454,113.81732383406613,1.773021214351281
Pixel3-W,e-www-cameratest,1,4134.4367493318,411587.58703522006,105.51166336102348,109.73028024846852,1.7011127858068138
Pixel3-W,e-www-cameratest,2,4101.0,405229.5075622326,104.8453193957115,107.00461564870328,1.6618462105127163
Pixel3-W,e-www-cameratest,3,4188.0,403163.78355801554,105.71797433100598,108.69734085655095,1.688449925540969
Pixel3-W,e-www-cameratest,4,4069.0,409794.08519220824,104.0622756185285,107.39225460313617,1.6674521326470952
Pixel3-W,e-www-cameratest,5,4075.0,401876.68198460224,103.738781425625,105.37442704186937,1.6376474790872542
Pixel3-W,e-www-cameratest,6,4063.0,424139.65845306835,108.2201840620655,110.62936971503034,1.7232794322948164
Pixel3-W,e-www-cameratest,7,4022.7055702917773,418596.57542678365,105.641267596615,107.8471619079385,1.6844802247272663
Pixel3-W,e-www-cameratest,8,4055.0,423439.0498599822,106.2148000773,110.1896681100723,1.7170453471822278
Pixel3-W,e-www-cameratest,9,4183.0,396054.9079313,105.2259883203455,107.58760402886811,1.6566976798766282
Pixel3-W,e-www-gpstest,0,4146.950237607696,187984.38434493684,46.631453550413504,50.133187309288296,0.779639943848472
Pixel3-W,e-www-gpstest,1,4165.0,162495.3975118248,41.918442430060004,43.69851497922305,0.6767933306367503
Pixel3-W,e-www-gpstest,2,4155.0,167702.8406215404,42.22239472505999,44.87495830449582,0.6968053027825006
Pixel3-W,e-www-gpstest,3,4101.0,177193.16727064658,43.62611437368599,46.73136823082686,0.7266691789769217
Pixel3-W,e-www-gpstest,4,4150.9281946303445,164829.9374458704,41.91921458234451,44.008964233695664,0.6841976964910242
Pixel3-W,e-www-gpstest,5,4225.0,173686.80059108447,45.133869898325,47.2195487560058,0.7338267324973318
Pixel3-W,e-www-gpstest,6,4104.959711720227,170761.00791587902,42.94418960042149,44.946377271819046,0.700961888801158
Pixel3-W,e-www-gpstest,7,4232.2191769614665,163666.49055060133,42.4083416182175,44.457939126169165,0.6926746821770432
Pixel3-W,e-www-gpstest,8,4181.113568030447,174697.63082778305,43.255845481116495,47.313604236745135,0.730508958694805
Pixel3-W,e-www-gpstest,9,4158.170406402009,163091.80256551073,42.029906654815,43.85419086982824,0.6782275111325122
Pixel3-W,e-www-writelocaltest,0,4074.0,174080.95319925484,42.987477626583,45.67710896951443,0.7092058033337643
Pixel3-W,e-www-writelocaltest,1,4105.0,166207.87157258065,42.202979016087504,44.017507925643194,0.6822833128054436
Pixel3-W,e-www-writelocaltest,2,4224.0,166012.37754106676,42.468828414144,45.15400671777334,0.701236282733466
Pixel3-W,e-www-writelocaltest,3,4146.0,193264.72311930818,48.33255175390201,51.697496697695044,0.8012755420526517
Pixel3-W,e-www-writelocaltest,4,4074.0,180709.66505356482,44.244325183653,47.850045346957366,0.7362111754282231
Pixel3-W,e-www-writelocaltest,5,4120.0,170823.7631426698,42.56073749286001,45.249725273278635,0.7037939041477997
Pixel3-W,e-www-writelocaltest,6,4069.0,166846.6813729394,42.163096647970995,43.66543530500444,0.6788991465064903
Pixel3-W,e-www-writelocaltest,7,4200.0,160000.14786383184,41.570312088899996,43.1612558873924,0.6720006210280938
Pixel3-W,e-www-writelocaltest,8,4120.0,171714.95091293484,42.494367492040006,45.582008463760026,0.7074655977612917
Pixel3-W,e-www-writelocaltest,9,4155.78207925112,165546.27793423505,42.06697924754049,44.255231154247646,0.6879621806094958
Pixel3-W,e-www-cpufactorialtest,0,4097.52181292189,196370.17890067503,49.36317557384151,51.61961383765292,0.8046203484997494
Pixel3-W,e-www-cpufactorialtest,1,4155.0,172584.20792158114,44.347996921147505,46.21126228158084,0.7170873839141697
Pixel3-W,e-www-cpufactorialtest,2,4075.0,177858.78203234178,44.13040657798749,46.613874333121004,0.7247745367817928
Pixel3-W,e-www-cpufactorialtest,3,4080.964077396516,185758.83390321414,44.389823129985004,48.668498985090444,0.7581117339609397
Pixel3-W,e-www-cpufactorialtest,4,4105.0,199310.73865456486,49.4785516470125,52.5224605228518,0.818170582176989
Pixel3-W,e-www-cpufactorialtest,5,4156.0,176294.21220379148,46.278106572232,47.96188338660086,0.7326787459189572
Pixel3-W,e-www-cpufactorialtest,6,4060.480784627702,188314.17790232186,47.339701947569004,49.21901410356283,0.7647097572139712
Pixel3-W,e-www-cpufactorialtest,7,4120.0,180406.83868117747,46.164647285240015,47.74731822936546,0.7432761753664512
Pixel3-W,e-www-cpufactorialtest,8,4185.92279784661,170703.51451197627,44.62715432072399,46.94799174568409,0.7145813051093469
Pixel3-W,e-www-cpufactorialtest,9,4083.0,194222.15829116612,47.623583271914995,50.96510705875836,0.7930090723028314
