device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
GalaxyJ7-W,e-www-writeroomtest,0,4070.0,-276.1397000306091,0.07172330638,0.07225704452907747,0.0011238885791245794
GalaxyJ7-W,e-www-writeroomtest,1,4063.0,-139.37486959545612,0.03678103680849999,0.03671307112982403,0.0005662800951663382
GalaxyJ7-W,e-www-writeroomtest,2,4043.0,-114.98052859671611,0.029643263871,0.029907636804568642,0.0004648662771165233
GalaxyJ7-W,e-www-writeroomtest,3,4063.878061400483,-194.7400252960791,0.05130582825550001,0.05119349193259826,0.0007900108321260206
GalaxyJ7-W,e-www-writeroomtest,4,4047.0,-119.25443786982248,0.031683873966,0.03103119238867456,0.00048262271005917166
GalaxyJ7-W,e-www-writeroomtest,5,4215.889261550917,-13.14075059272538,0.061473329213,0.06183500286522856,0.0009580435192852603
GalaxyJ7-W,e-www-writeroomtest,6,4051.370208234737,-242.44155229531472,0.062406134996,0.06364345601644532,0.0009786332479886414
GalaxyJ7-W,e-www-writeroomtest,7,4111.064792248707,-176.99203471437912,0.04599416636749999,0.046991389577891805,0.0007276236347262676
GalaxyJ7-W,e-www-writeroomtest,8,4072.0,-154.07926039335769,0.041405443832000004,0.04056837898648452,0.0006274107483217526
GalaxyJ7-W,e-www-writeroomtest,9,4063.0,-159.39282543065175,0.0418955249565,0.04189603102584249,0.0006476130497247382
GalaxyJ7-W,e-www-gyroscopetest,0,4062.403997729996,-138.4740525884356,0.036066966873000005,0.036168278677664666,0.000562396459045337
GalaxyJ7-W,e-www-gyroscopetest,1,4105.0,-125.9740500463392,0.0328721893575,0.03327431002720112,0.0005171234754402225
GalaxyJ7-W,e-www-gyroscopetest,2,4043.0,-153.31655143887016,0.040299665809,0.03981105241065815,0.0006198588174673521
GalaxyJ7-W,e-www-gyroscopetest,3,4043.0,-120.97358309317964,0.0312769734615,0.03162496006218059,0.0004890961964457252
GalaxyJ7-W,e-www-gyroscopetest,4,4059.0,-192.73748723186927,0.050819394384,0.050386195996179765,0.0007823214606741571
GalaxyJ7-W,e-www-gyroscopetest,5,4059.0,-157.73367415251658,0.04210007991750001,0.04109898944643746,0.0006402409833850647
GalaxyJ7-W,e-www-gyroscopetest,6,4072.0,-149.712535896384,0.039387625312000005,0.03959726141708493,0.0006096294461700757
GalaxyJ7-W,e-www-gyroscopetest,7,4128.918904208998,-148.80624092888243,0.039670821219499997,0.03966517636378773,0.0006144114805878083
GalaxyJ7-W,e-www-gyroscopetest,8,4072.0,-107.65838212450711,0.028454751196,0.028297308976377587,0.00043838493201099295
GalaxyJ7-W,e-www-gyroscopetest,9,4047.0,-153.03586600315572,0.04004204391449999,0.039843133183450646,0.000619336149714771
GalaxyJ7-W,e-www-baseline,0,4070.0,-300.3783751277888,0.07815337931499998,0.07893573932578507,0.0012225399867701004
GalaxyJ7-W,e-www-baseline,1,4037.109125521985,-134.554225006141,0.034877962028000004,0.03555679502703353,0.0005430425191599115
GalaxyJ7-W,e-www-baseline,2,4063.0,-126.89112879457707,0.0342776762405,0.03318032400166413,0.0005155586562923666
GalaxyJ7-W,e-www-baseline,3,4119.0499941527305,-246.86826102210267,0.06349512701700001,0.06557026636475406,0.001014611245702257
GalaxyJ7-W,e-www-baseline,4,4089.670258995307,-102.3109681905093,0.027146739683500003,0.027029663914250827,0.0004184223271916102
GalaxyJ7-W,e-www-baseline,5,4072.0,-129.61760086977532,0.03422737516800001,0.033976254198257075,0.0005278028707417251
GalaxyJ7-W,e-www-baseline,6,4112.633727114943,-300.0491573820055,0.0788305760525,0.08043975390210681,0.0012414883382789314
GalaxyJ7-W,e-www-baseline,7,4047.4559816690785,-205.58918234442837,0.05293001579799999,0.05369458617699361,0.0008321387685118187
GalaxyJ7-W,e-www-baseline,8,4129.0,-183.96758420862005,0.04942644430449998,0.04891230197747048,0.0007596021551973922
GalaxyJ7-W,e-www-baseline,9,4043.0,-131.1767523647829,0.0343909607925,0.03423128647523921,0.0005303476098108174
GalaxyJ7-W,e-www-magneticfieldtest,0,4089.247388414055,-185.8377849002849,0.04830061631299999,0.04891829898137962,0.0007597306835232668
GalaxyJ7-W,e-www-magneticfieldtest,1,4070.0,-119.2229146692234,0.030707014470000002,0.03131041961322147,0.0004852372627037392
GalaxyJ7-W,e-www-magneticfieldtest,2,4129.0,-150.45385081867798,0.039496696849,0.040039126027354266,0.0006212239500303213
GalaxyJ7-W,e-www-magneticfieldtest,3,4116.0,-171.07292594572124,0.046052417544,0.04539002535172065,0.0007041361631925886
GalaxyJ7-W,e-www-magneticfieldtest,4,4065.147612502241,-147.25380983684934,0.03846786367499999,0.03850390745039742,0.0005985838701966174
GalaxyJ7-W,e-www-magneticfieldtest,5,4070.0,-123.70857249812828,0.032533376095000004,0.032319776297315334,0.0005034938900673823
GalaxyJ7-W,e-www-magneticfieldtest,6,4111.0,-120.13536296925223,0.032137929550499995,0.031734033040339615,0.0004938764771665959
GalaxyJ7-W,e-www-magneticfieldtest,7,4129.320636623748,-144.31026466380544,0.038040248855,0.03856540845021244,0.0005959084699570814
GalaxyJ7-W,e-www-magneticfieldtest,8,4047.0,-163.27429753071402,0.042943955381999986,0.04260519783208222,0.0006607710821067995
GalaxyJ7-W,e-www-magneticfieldtest,9,4092.129061426246,-153.98939056000964,0.040619582042,0.04114481423766495,0.0006297418611127855
GalaxyJ7-W,e-www-displaytest,0,4090.0,-191.74540062606403,0.05076276301500001,0.050475170473137446,0.0007842386885606018
GalaxyJ7-W,e-www-displaytest,1,4117.907104736491,-166.2138647987547,0.044257026212,0.04453439405598094,0.0006844811037914166
GalaxyJ7-W,e-www-displaytest,2,4131.7940906885215,-204.4947970022106,0.055129910994999996,0.054350357866587595,0.0008447629374022755
GalaxyJ7-W,e-www-displaytest,3,4045.0,-160.81626425397505,0.04144815633500001,0.04209136875303764,0.0006505017889073292
GalaxyJ7-W,e-www-displaytest,4,4063.0,-149.65492518703243,0.039864756296500006,0.0393103006809071,0.0006080479610349126
GalaxyJ7-W,e-www-displaytest,5,4075.095890410959,-213.6797051218573,0.05590544116599999,0.05603317438397006,0.0008703371240578752
GalaxyJ7-W,e-www-displaytest,6,4107.0,-167.61575817100453,0.0451866083265,0.04429221049404583,0.0006883979188083157
GalaxyJ7-W,e-www-displaytest,7,4102.45665300841,-321.0224282941557,0.0834317532945,0.08535544474757606,0.0013247779721802895
GalaxyJ7-W,e-www-displaytest,8,4107.2329629426895,-157.84985494553615,0.0418113749865,0.04175012831016334,0.0006483140518364443
GalaxyJ7-W,e-www-displaytest,9,4059.0,-168.95509489689877,0.044520232284000004,0.04420868470274331,0.0006857887301865121
