device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
NokiaLong-W,e-www-httpsrequesttest,0,4248.0,-147662.33823529413,37.844967334644004,37.893357310669415,0.6272696128235296
NokiaLong-W,e-www-httpsrequesttest,1,4317.0,-141325.9009174312,36.79306119819901,36.92531920279129,0.6101039142605504
NokiaLong-W,e-www-httpsrequesttest,2,4233.244036697248,-139898.73211009175,35.7788856453455,35.825893179068316,0.5922516271688072
NokiaLong-W,e-www-httpsrequesttest,3,4238.735294117647,-149721.35110294117,38.277002202715494,38.2989216281601,0.6346660307922795
NokiaLong-W,e-www-httpsrequesttest,4,4276.0,-150918.71743119266,38.81866362649399,38.94298978291137,0.6453284357357798
NokiaLong-W,e-www-httpsrequesttest,5,4304.0,-140839.86397058822,36.582613849456,36.642052770753885,0.6061747745294118
NokiaLong-W,e-www-httpsrequesttest,6,4252.0,-143649.2830882353,36.815563635779995,36.885405037878456,0.6107967516911764
NokiaLong-W,e-www-httpsrequesttest,7,4270.0,-151724.78284671533,39.02130791761999,39.21201839727509,0.6478648227554744
NokiaLong-W,e-www-httpsrequesttest,8,4267.0,-147526.69357798164,37.9185912038525,38.03983804607719,0.6294964014972478
NokiaLong-W,e-www-httpsrequesttest,9,4215.0,-149110.11764705883,37.784731477575,37.90666898560235,0.6284991458823529
NokiaLong-W,e-www-cameratest,0,4310.0,-259725.72678571427,67.80162317540498,67.83896251201845,1.1194178824464285
NokiaLong-W,e-www-cameratest,1,4319.0,-273076.06976744183,71.0253522770715,71.11993679867788,1.1794155453255815
NokiaLong-W,e-www-cameratest,2,4248.0,-268218.7940140845,69.814359326448,69.90520553853275,1.139393436971831
NokiaLong-W,e-www-cameratest,3,4252.0,-264709.0017889088,68.109443342784,68.14598129459192,1.1255426756064402
NokiaLong-W,e-www-cameratest,4,4289.0,-257886.42728904847,66.6419953807825,66.7339222107024,1.1060748866427288
NokiaLong-W,e-www-cameratest,5,4225.0,-261556.21684587814,66.73342502693751,66.75095127696434,1.1050750161738352
NokiaLong-W,e-www-cameratest,6,4232.0,-260062.21543985637,66.38181731818801,66.43340889754676,1.1005832957414723
NokiaLong-W,e-www-cameratest,7,4225.0,-268668.45617173525,68.67265251469999,68.69658311351685,1.1351242273255813
NokiaLong-W,e-www-cameratest,8,4289.0,-260375.11131059245,67.36016506431051,67.399143489569,1.116748852411131
NokiaLong-W,e-www-cameratest,9,4232.0,-262267.6146953405,67.078693921392,67.09556508541206,1.109916545390681
NokiaLong-W,e-www-gpstest,0,4269.0,-142277.66544117648,36.6117001530285,36.66651830028972,0.6073833537683825
NokiaLong-W,e-www-gpstest,1,4319.0,-154897.3205128205,40.197449969183495,40.38561519820953,0.6690015272948718
NokiaLong-W,e-www-gpstest,2,4268.399267399267,-144841.9120879121,37.35907079408349,37.43208053501184,0.6182215851062272
NokiaLong-W,e-www-gpstest,3,4291.0,-154929.2340036563,40.037143323936505,40.203196423215346,0.6648013431096893
NokiaLong-W,e-www-gpstest,4,4269.0,-144641.42047531993,37.522291349472,37.5183513250194,0.6174742240091408
NokiaLong-W,e-www-gpstest,5,4291.0,-147929.88419117648,38.177224051302005,38.322796124493294,0.6347671330643383
NokiaLong-W,e-www-gpstest,6,4246.574311926605,-148290.8733944954,37.965748816888,38.06750170413307,0.6296520179981652
NokiaLong-W,e-www-gpstest,7,4269.0,-141239.98348623852,36.3980454416715,36.46903885908448,0.6029534895027524
NokiaLong-W,e-www-gpstest,8,4187.0,-146711.28545119707,37.038941403265,37.05030737898774,0.6142801521841621
NokiaLong-W,e-www-gpstest,9,4222.163904235727,-147028.7624309392,37.3596811281075,37.448848933804584,0.6207437374033149
NokiaLong-W,e-www-writelocaltest,0,4267.0,-158957.7495429616,40.816996307795506,40.98937685186255,0.6782727172998172
NokiaLong-W,e-www-writelocaltest,1,4187.0,-141822.73161764705,35.798094841054,35.900672430980954,0.5938117772830883
NokiaLong-W,e-www-writelocaltest,2,4317.0,-144218.93394495413,37.562588162709,37.65194260403403,0.622593137840367
NokiaLong-W,e-www-writelocaltest,3,4228.215722120658,-161731.1627056673,41.164631898098,41.31040823491313,0.6839131870091408
NokiaLong-W,e-www-writelocaltest,4,4232.0,-156955.96715328467,40.10468356154,40.24217396890978,0.6642376529927008
NokiaLong-W,e-www-writelocaltest,5,4276.0,-144605.95229357798,37.342886572732,37.3641321876475,0.6183350520073394
NokiaLong-W,e-www-writelocaltest,6,4315.788706739527,-149144.09836065574,39.1571980818905,39.24267515993299,0.6436390874189436
NokiaLong-W,e-www-writelocaltest,7,4319.0,-143836.72893772894,37.535317358504,37.60061735470344,0.6212308322820513
NokiaLong-W,e-www-writelocaltest,8,4317.0,-154276.82065217392,40.587051329655,40.64344544595041,0.6660130347554348
NokiaLong-W,e-www-writelocaltest,9,4294.0,-154167.69104204752,39.877795188262,40.02825408651902,0.661996065334552
NokiaLong-W,e-www-cpufactorialtest,0,4248.0,-157468.80692167577,40.32975971955601,40.42462618465575,0.6689274918032788
NokiaLong-W,e-www-cpufactorialtest,1,4248.0,-147431.79379562044,37.7770352175,37.90371282811056,0.6262902600437956
NokiaLong-W,e-www-cpufactorialtest,2,4267.0,-182046.49180327868,46.7988239642405,46.941563555100984,0.7767923805245902
NokiaLong-W,e-www-cpufactorialtest,3,4187.0,-146242.82752293578,36.8063653082675,36.92036947108814,0.6123187188385322
NokiaLong-W,e-www-cpufactorialtest,4,4289.3003663003665,-169831.8827838828,43.878207338181,43.87294527564095,0.7284718439816849
NokiaLong-W,e-www-cpufactorialtest,5,4212.817359855335,-176531.226039783,45.448472480662495,45.44483417230091,0.7436684313652802
