device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
GalaxyJ7-W,x-intervalapp-cameratest,0,4070.1145833333335,-222.78993055555554,0.054702444733000004,0.05475763336014583,0.0009062382430555555
GalaxyJ7-W,x-intervalapp-cameratest,1,4146.331022530329,-160.71230502599653,0.040298711351,0.04036113371031022,0.0006659044350086655
GalaxyJ7-W,x-intervalapp-cameratest,2,3961.0833333333335,-195.06423611111111,0.046558889194999994,0.04662174141151042,0.0007717425868055556
GalaxyJ7-W,x-intervalapp-cameratest,3,4122.753472222223,-237.19791666666666,0.05903218939799999,0.05906878802008334,0.0009776687083333335
GalaxyJ7-W,x-intervalapp-cameratest,4,3981.71107266436,-214.80968858131487,0.051849199412999994,0.051881674498749135,0.0008553005242214533
GalaxyJ7-W,x-intervalapp-cameratest,5,4069.948006932409,-220.59792027729637,0.054300655732499994,0.05431503380422876,0.0008970870710571922
GalaxyJ7-W,x-intervalapp-cameratest,6,4044.0,-219.36568457538993,0.053688184439999995,0.05370504459789254,0.0008871148284228768
GalaxyJ7-W,x-intervalapp-cameratest,7,4024.1739130434785,-331.65565217391304,0.0805569521715,0.08052863916108523,0.0013340065460869567
GalaxyJ7-W,x-intervalapp-cameratest,8,3994.6805555555557,-157.5,0.0379431579585,0.037991156739861115,0.0006286804027777779
GalaxyJ7-W,x-intervalapp-cameratest,9,3982.2970639032815,-231.89637305699483,0.0561409644255,0.05612918333316064,0.000923025544041451
GalaxyJ7-W,e-www-writeroomtest,0,4102.983695652174,-154.58876811594203,0.0387790415275,0.03870889458892934,0.0006343328677536231
GalaxyJ7-W,e-www-writeroomtest,1,4043.0,-112.19525547445255,0.027382216120999996,0.027429973224815697,0.00045360541788321175
GalaxyJ7-W,e-www-writeroomtest,2,4101.0,-151.96336996336996,0.037792140097499996,0.03765946037690109,0.00062320178021978
GalaxyJ7-W,e-www-writeroomtest,3,4170.0,-175.0218181818182,0.044277545805,0.04426777491120001,0.0007298409818181819
GalaxyJ7-W,e-www-writeroomtest,4,4106.0,-95.23338870431894,0.026613478342,0.02630017202748671,0.00039102829401993353
GalaxyJ7-W,e-www-writeroomtest,5,4016.1040145985403,-101.88868613138686,0.024763723967499998,0.02473295808818248,0.00040913382664233575
GalaxyJ7-W,e-www-writeroomtest,6,4033.09323583181,-110.90493601462524,0.027092632778999995,0.02708267206468007,0.0004471891956124314
GalaxyJ7-W,e-www-writeroomtest,7,4068.4936014625227,-135.98171846435102,0.03355027704000001,0.03350195831438391,0.0005532210164533821
GalaxyJ7-W,e-www-writeroomtest,8,4106.0,-115.46617915904936,0.028739774548,0.028701315920438755,0.0004741041316270567
GalaxyJ7-W,e-www-writeroomtest,9,4101.0,-124.71794871794872,0.030950987230500004,0.030911610112,0.0005114683076923077
GalaxyJ7-W,x-intervalapp-displaytest,0,4143.536496350365,-164.12591240875912,0.041273430861,0.041284212771427006,0.0006800680784671533
GalaxyJ7-W,x-intervalapp-displaytest,1,3989.835144927536,-371.27536231884056,0.090545032931,0.09009604178057788,0.0014774929365942028
GalaxyJ7-W,x-intervalapp-displaytest,2,4017.0,-131.9271402550091,0.032169188454,0.032179174247715846,0.0005299513224043716
GalaxyJ7-W,x-intervalapp-displaytest,3,3983.613970588235,-143.52389705882354,0.03453347082299999,0.03453817103477205,0.0005717388308823528
GalaxyJ7-W,x-intervalapp-displaytest,4,3973.0,-132.2051282051282,0.031926388347,0.03186960286923077,0.0005252509743589744
GalaxyJ7-W,x-intervalapp-displaytest,5,4046.0,-192.7137614678899,0.047185793249000005,0.04719332539024587,0.0007797198788990825
GalaxyJ7-W,x-intervalapp-displaytest,6,4139.0,-262.6837294332724,0.06599654539400002,0.06569913224472396,0.0010872479561243147
GalaxyJ7-W,x-intervalapp-displaytest,7,4022.0,-153.95628415300547,0.037631597658000004,0.037605993803803285,0.000619212174863388
GalaxyJ7-W,x-intervalapp-displaytest,8,4076.0,-92.92321755027422,0.022950339865999998,0.02296316024590859,0.0003787550347349177
GalaxyJ7-W,x-intervalapp-displaytest,9,4037.0,-159.63119266055045,0.0390495679475,0.03898357203075046,0.0006444311247706422
GalaxyJ7-W,e-www-gravitytest,0,4022.0,-102.34181818181818,0.02496067277,0.024965503016494545,0.0004116187927272727
GalaxyJ7-W,e-www-gravitytest,1,4076.0,-135.92883211678833,0.033616070206,0.03359512838741606,0.0005540459197080292
GalaxyJ7-W,e-www-gravitytest,2,4032.5127737226276,-145.61496350364965,0.035607698656999996,0.03560575368508029,0.0005871854890510948
GalaxyJ7-W,e-www-gravitytest,3,4016.0,-178.55535390199637,0.043660948000000005,0.043601229030446456,0.0007170783012704174
GalaxyJ7-W,e-www-gravitytest,4,4139.0,-128.55636363636364,0.032295164210999996,0.03232475843727273,0.000532094789090909
GalaxyJ7-W,e-www-gravitytest,5,4005.0,-113.61748633879782,0.02750381685,0.0275525528852459,0.0004550380327868852
GalaxyJ7-W,e-www-gravitytest,6,3974.305301645338,-93.03107861060329,0.022367213110500002,0.02237572351957586,0.00036973666544789754
GalaxyJ7-W,e-www-gravitytest,7,4069.9379562043796,-299.55109489051097,0.07425098444099998,0.07391147862754378,0.001219319310218978
GalaxyJ7-W,e-www-gravitytest,8,4073.531992687386,-253.58318098720292,0.063337984477,0.06289483987498172,0.0010419090511882998
GalaxyJ7-W,e-www-gravitytest,9,4165.16333938294,-152.9147005444646,0.038595839061999995,0.03857273956262069,0.0006368080889292196
GalaxyJ7-W,x-intervalapp-cpufactorialtest,0,4029.752613240418,-424.42857142857144,0.10209060682900001,0.1028916707854913,0.0017043792473867597
GalaxyJ7-W,x-intervalapp-cpufactorialtest,1,3943.5791304347827,-372.5982608695652,0.08799726745,0.08850452351016003,0.0014651368800000005
GalaxyJ7-W,x-intervalapp-cpufactorialtest,2,3963.0382608695654,-434.03478260869565,0.10319438016749999,0.10371756298303998,0.0017165813704347823
GalaxyJ7-W,x-intervalapp-cpufactorialtest,3,3930.508650519031,-390.2733564013841,0.09226830267800001,0.09284171698616608,0.0015290641487889273
GalaxyJ7-W,x-intervalapp-cpufactorialtest,4,3961.5895652173913,-410.7165217391304,0.09698106039199997,0.09794907962356174,0.0016206807026086956
GalaxyJ7-W,x-intervalapp-cpufactorialtest,5,3991.6805555555557,-445.66319444444446,0.10711550251099998,0.10763728595811112,0.0017787758784722223
GalaxyJ7-W,x-intervalapp-cpufactorialtest,6,4023.055652173913,-392.06434782608693,0.09419025024300001,0.09495421032845218,0.001571569187826087
GalaxyJ7-W,x-intervalapp-cpufactorialtest,7,3993.521739130435,-390.09391304347827,0.0930949790145,0.09386574127422781,0.0015533227634782606
GalaxyJ7-W,x-intervalapp-cpufactorialtest,8,3992.657391304348,-382.83478260869566,0.090998834428,0.09182161725713911,0.0015204520086956519
GalaxyJ7-W,x-intervalapp-cpufactorialtest,9,4114.777003484321,-425.63240418118465,0.10480627548049998,0.10528280905393375,0.0017465049111498251
