device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Nexus5X-W,x-intervalapp-cameratest,0,4203.003558718861,-275559.3309608541,69.867490182778,69.96477734131473,1.1573034048683273
Nexus5X-W,x-intervalapp-cameratest,1,4113.861209964412,-352753.80071174377,87.686431027271,87.8036349451315,1.4500294774021354
Nexus5X-W,x-intervalapp-cameratest,2,4156.0,-469624.6808510638,118.78424567282798,118.54796118532423,1.951760173617021
Nexus5X-W,x-intervalapp-cameratest,3,4086.0,-287812.3957597173,71.458983888858,71.41503999792924,1.176001449074205
Nexus5X-W,x-intervalapp-cameratest,4,4240.0,-392418.2874779541,100.81362929912001,100.83617987189109,1.6638535389065259
Nexus5X-W,x-intervalapp-cameratest,5,4115.005281690141,-305683.88028169016,76.76343809749449,76.90960055472021,1.2569803640492958
Nexus5X-W,x-intervalapp-cameratest,6,4233.0,-664401.5427046263,170.61961114550544,170.14247244606452,2.812411730268683
Nexus5X-W,x-intervalapp-cameratest,7,4111.0,-403340.3256637168,100.4977540967945,100.51762474914939,1.6581320788035399
Nexus5X-W,x-intervalapp-cameratest,8,4295.0,-485742.5610619469,126.37729368754249,126.31287202903351,2.086264299761062
Nexus5X-W,x-intervalapp-cameratest,9,4179.0,-229700.30303030304,57.949122584671514,57.989580101593646,0.9599175663636365
Nexus5X-W,e-www-writeroomtest,0,4246.0,-90227.18441064638,23.214416045832003,23.216140275460837,0.38310462500760456
Nexus5X-W,e-www-writeroomtest,1,4274.0,-84989.28462998102,22.002838045998004,22.007513253182335,0.36324420250853884
Nexus5X-W,e-www-writeroomtest,2,4222.0,-107702.70532319392,27.532845996570003,27.532436322858725,0.4547208218745247
Nexus5X-W,e-www-writeroomtest,3,4138.0,-103815.23529411765,26.084722844341997,26.05662639441235,0.4295874436470588
Nexus5X-W,e-www-writeroomtest,4,4261.0,-118545.0265654649,30.6323531790445,30.615344910225975,0.5051203581954459
Nexus5X-W,e-www-writeroomtest,5,4281.0,-392050.2627599244,102.76890044506199,101.90709812407458,1.678367174875236
Nexus5X-W,e-www-writeroomtest,6,4118.0,-94993.77840909091,23.691522944392002,23.715944190878073,0.39118437948863644
Nexus5X-W,e-www-writeroomtest,7,4080.0,-94065.68121442125,23.28612899256,23.2790436757471,0.38378797935483877
Nexus5X-W,e-www-writeroomtest,8,4111.0,-121717.4705882353,30.413461482227,30.37159651884112,0.5003805215882353
Nexus5X-W,e-www-writeroomtest,9,4089.0,-688949.8022813689,171.93953816176503,170.59044372825937,2.8171157415285175
Nexus5X-W,x-intervalapp-displaytest,0,4235.0,-200319.9446494465,51.348905569307504,51.41624939953774,0.848354965590406
Nexus5X-W,x-intervalapp-displaytest,1,4297.0,-104716.3167587477,27.379051994670995,27.359283495269533,0.4499660131123388
Nexus5X-W,x-intervalapp-displaytest,2,4114.959334565619,-194834.70979667283,48.665936014159,48.61447693313837,0.8017692537707948
Nexus5X-W,x-intervalapp-displaytest,3,4243.0,-212416.03881700555,54.736333504084016,54.63386697620222,0.9012812527005546
Nexus5X-W,x-intervalapp-displaytest,4,4252.670370370371,-196000.2962962963,50.132266656386,50.46616864974888,0.8334489711111109
Nexus5X-W,x-intervalapp-displaytest,5,4138.0,-196437.94301470587,49.323067456733995,49.4462864644929,0.8128602081948529
Nexus5X-W,x-intervalapp-displaytest,6,4111.0,-207806.31851851853,51.67867908580449,51.758121506179535,0.8542917754296295
Nexus5X-W,x-intervalapp-displaytest,7,4202.0,-286006.76851851854,72.505181548569,72.7990617326449,1.2018004413148147
Nexus5X-W,x-intervalapp-displaytest,8,4249.0,-501170.13863216265,129.48958409353048,128.941654170279,2.1294719190480587
Nexus5X-W,x-intervalapp-displaytest,9,4088.0,-172947.1410488246,43.562057333368,43.681776872547644,0.7070079126075949
Nexus5X-W,e-www-gravitytest,0,4219.0,-89690.65151515152,22.886983034201002,22.941929775835696,0.37840485874242424
Nexus5X-W,e-www-gravitytest,1,4245.0,-162990.85875706215,42.214787449335006,42.22088963714677,0.6918961954237287
Nexus5X-W,e-www-gravitytest,2,4268.0,-405441.3352272727,105.561796638034,104.75811545550623,1.7304236187499995
Nexus5X-W,e-www-gravitytest,3,4291.0,-207834.63636363635,54.1878617869785,53.99871379330718,0.8918184246363636
Nexus5X-W,e-www-gravitytest,4,4163.0,-176158.14015151514,44.522595961055,44.50458918087412,0.7333463374507575
Nexus5X-W,e-www-gravitytest,5,4153.8418079096045,-134073.7890772128,33.983259150795,34.01197604842091,0.5569251534839926
Nexus5X-W,e-www-gravitytest,6,4277.0,-110949.12121212122,28.744670507917,28.744143356132057,0.4745293914242424
Nexus5X-W,e-www-gravitytest,7,4160.0,-100447.19165085389,25.32493248272,25.316485181971924,0.4178603172675523
Nexus5X-W,e-www-gravitytest,8,4280.0,-110009.42045454546,28.60165854428,28.552227817555902,0.47084031954545447
Nexus5X-W,e-www-gravitytest,9,4280.825426944972,-102329.70588235294,26.4834278786865,26.51191217862664,0.43805413202846305
Nexus5X-W,x-intervalapp-cpufactorialtest,0,4091.0,-934097.9785714286,228.02290481828854,231.7446680908791,3.821394830335715
Nexus5X-W,x-intervalapp-cpufactorialtest,1,4270.0,-752879.1379928315,190.21385476254002,194.8197262992203,3.2147939192293906
Nexus5X-W,x-intervalapp-cpufactorialtest,2,4016.7946902654867,-754461.3292035399,178.81311855822048,182.62422797781764,2.9938398029150433
Nexus5X-W,x-intervalapp-cpufactorialtest,3,4172.480286738351,-866553.3709677419,215.94557943788098,218.36269571979852,3.6085253700824373
Nexus5X-W,x-intervalapp-cpufactorialtest,4,4182.0,-859294.9516129033,213.60268200790802,218.03635644138257,3.5935714876451623
Nexus5X-W,x-intervalapp-cpufactorialtest,5,4179.0,-878230.9878472222,227.11566458076305,229.95182586956946,3.6701272982135418
Nexus5X-W,x-intervalapp-cpufactorialtest,6,4127.0,-801845.6851520572,196.25731347783852,200.6576906600603,3.3092171426225394
