device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Pixel3-W,e-www-writeroomtest,0,4286.0,-156909.5425925926,40.541191608079004,40.62793386452647,0.6725142995518518
Pixel3-W,e-www-writeroomtest,1,4253.0,-158957.46125461254,40.7838500834035,40.900788004309966,0.6760460827158672
Pixel3-W,e-www-writeroomtest,2,4355.0,-158878.85925925925,41.64698435313001,41.780050300928814,0.6919174320740741
Pixel3-W,e-www-writeroomtest,3,4290.574585635359,-154433.7679558011,39.9528593319055,40.046721262425,0.662575425
Pixel3-W,e-www-writeroomtest,4,4355.0,-163518.91743119265,43.15856245938251,43.31072340592376,0.712124885412844
Pixel3-W,e-www-writeroomtest,5,4254.8,-156229.59444444443,40.120621241045505,40.154525111934326,0.6647439842388889
Pixel3-W,e-www-writeroomtest,6,4262.0,-157990.27255985266,40.634444483512,40.736603060747264,0.673354541650092
Pixel3-W,e-www-writeroomtest,7,4243.0,-159353.6806569343,40.816089703887,40.968533520522534,0.6761376670273722
Pixel3-W,e-www-writeroomtest,8,4217.0,-176713.37362637362,44.87370989034599,45.06300713463537,0.7452002965824176
Pixel3-W,e-www-writeroomtest,9,4286.0,-157889.2794117647,40.963289728934996,41.07176951545967,0.6767134515588235
Pixel3-W,e-www-gyroscopetest,0,4239.0,-164232.48243992607,41.9464299272625,42.03543855113468,0.6961814930628466
Pixel3-W,e-www-gyroscopetest,1,4243.0,-183025.9056261343,46.7742206409805,46.93798293586796,0.7765789175716878
Pixel3-W,e-www-gyroscopetest,2,4270.0,-159655.63468634686,41.07118126166999,41.23645763197608,0.681729560110701
Pixel3-W,e-www-gyroscopetest,3,4253.0,-161641.2537037037,41.432137363535006,41.540473187463895,0.6874602520018518
Pixel3-W,e-www-gyroscopetest,4,4286.0,-156679.69202226345,40.411772332130994,40.48917917348745,0.6715291600074211
Pixel3-W,e-www-gyroscopetest,5,4243.0,-157849.88333333333,40.3577595476505,40.452656363938345,0.6697570549833333
Pixel3-W,e-www-gyroscopetest,6,4216.0,-164593.92687385742,42.405757777688,42.48435368075229,0.6939279957001828
Pixel3-W,e-www-gyroscopetest,7,4267.0,-156425.73888888888,40.1896492521355,40.32845449402567,0.6674686278388889
Pixel3-W,e-www-gyroscopetest,8,4216.0,-156624.65925925926,39.847161451404006,39.90701716631733,0.660329563437037
Pixel3-W,e-www-gyroscopetest,9,4262.0,-156877.62846580407,40.288815362354995,40.4089307930272,0.6686124525212569
Pixel3-W,e-www-baseline,0,4217.0,-158048.7912087912,40.2025338477145,40.29875732482109,0.6664917525274724
Pixel3-W,e-www-baseline,1,4253.0,-173624.12293577983,44.387254637887494,44.61111097621849,0.7384233948458716
Pixel3-W,e-www-baseline,2,4307.0,-145925.67286245353,37.94357020970351,37.968426650925885,0.6285018730185874
Pixel3-W,e-www-baseline,3,4355.0,-158160.81412639405,41.465228145055,41.55885428732164,0.6887903455204462
Pixel3-W,e-www-baseline,4,4209.6517690875235,-157124.15642458102,39.863498659326,39.92125235008395,0.6614406818007448
Pixel3-W,e-www-baseline,5,4355.0,-156490.41404805914,41.04783709081251,41.19081212215675,0.6815157531792977
Pixel3-W,e-www-baseline,6,4315.492647058823,-161721.92279411765,41.9748587930475,42.1496928035725,0.6979350378125
Pixel3-W,e-www-baseline,7,4270.0,-157772.3498168498,40.64674433771,40.68401431722692,0.6736879337179487
Pixel3-W,e-www-baseline,8,4253.0,-158161.1418047882,40.5793430898535,40.62189730682321,0.6726593360957643
Pixel3-W,e-www-baseline,9,4267.0,-160187.40630797774,41.114236842031495,41.1991476702154,0.6835196627161411
Pixel3-W,e-www-magneticfieldtest,0,4216.0,-157110.1648148148,39.887079530164,40.01482401450271,0.6623764548592592
Pixel3-W,e-www-magneticfieldtest,1,4307.0,-178351.53775322283,46.098662686861005,46.39149129491738,0.7681600731031308
Pixel3-W,e-www-magneticfieldtest,2,4255.0,-172979.09611829944,44.24478996632501,44.40518786287034,0.7360260539833641
Pixel3-W,e-www-magneticfieldtest,3,4262.0,-160925.84926470587,41.423104040224,41.50792261217543,0.6858659695661764
Pixel3-W,e-www-magneticfieldtest,4,4253.0,-162917.80890538034,41.702046208533005,41.79716976600664,0.6928894412745825
Pixel3-W,e-www-magneticfieldtest,5,4283.0,-167996.82536764705,43.366545347602,43.43371785090592,0.7195420680036765
Pixel3-W,e-www-magneticfieldtest,6,4246.549450549451,-170946.1794871795,43.725854913758994,43.85504826710245,0.7259327330183151
Pixel3-W,e-www-magneticfieldtest,7,4286.0,-164948.847706422,42.559360814437994,42.70598277602026,0.7069707612697247
Pixel3-W,e-www-magneticfieldtest,8,4217.0,-171545.83180987203,43.62079678841099,43.74959234913186,0.7234087727422303
Pixel3-W,e-www-magneticfieldtest,9,4319.0,-161086.15925925926,41.96506444602849,42.0625121642475,0.6957311218407407
Pixel3-W,e-www-displaytest,0,4210.0,-229422.98198198198,58.23022110608501,58.34245703332289,0.9658707541441441
Pixel3-W,e-www-displaytest,1,4319.0,-228157.94945848375,59.406482320948,59.55449160676955,0.9854141837111913
Pixel3-W,e-www-displaytest,2,4243.0,-230620.28108108108,59.078596227565,59.1594741661248,0.9785218526270271
Pixel3-W,e-www-displaytest,3,4307.0,-228703.63898916967,59.335616650229504,59.433548342724826,0.985026573126354
Pixel3-W,e-www-displaytest,4,4319.0,-225262.76534296028,58.640887339121505,58.735542577759254,0.9729098835162454
Pixel3-W,e-www-displaytest,5,4267.0,-228252.5285714286,59.32679575344451,59.43161892859915,0.9739535394142861
Pixel3-W,e-www-displaytest,6,4273.784810126583,-226704.09764918627,58.409184396227,58.4529285229066,0.9688865990867993
Pixel3-W,e-www-displaytest,7,4257.7870036101085,-224471.27436823104,57.715936179399,57.77108923658301,0.9558261649638988
Pixel3-W,e-www-displaytest,8,4226.886894075404,-236688.64811490127,60.413142442284,60.572857381060686,1.0003774959712748
Pixel3-W,e-www-displaytest,9,4319.0,-249997.65840707964,65.1674566645865,65.22600681325463,1.0797398866601768
