device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Nexus5X-W,e-www-writeroomtest,0,4209.388878272502,-149830.3030766291,40.193810525598,40.473355638532034,0.6306520348182687
Nexus5X-W,e-www-writeroomtest,1,4241.5013936486175,-201423.8012794151,54.583628366129005,54.86072433886807,0.8545017964996117
Nexus5X-W,e-www-writeroomtest,2,4220.0,-195175.05307896642,52.83764994438,53.02009557961673,0.8236387239932382
Nexus5X-W,e-www-writeroomtest,3,4108.323897685749,-262870.64584652864,71.31727668084599,69.39092711375882,1.0801321095490377
Nexus5X-W,e-www-writeroomtest,4,4141.0,-357739.388520128,95.82375633598252,95.24357355386195,1.4813988078618503
Nexus5X-W,e-www-writeroomtest,5,4184.0,-162393.42663200462,42.957425214623996,43.664438091427144,0.6794540970283074
Nexus5X-W,e-www-writeroomtest,6,4204.0,-201262.89252180545,54.07459978705599,54.35913167358662,0.8461092001616696
Nexus5X-W,e-www-writeroomtest,7,4176.0,-155889.8594555874,41.85936814968,41.95669562142705,0.650996053086533
Nexus5X-W,e-www-writeroomtest,8,4270.752001123437,-333461.4724991808,91.179618869419,91.43233193807515,1.4244458767694141
Nexus5X-W,e-www-writeroomtest,9,4206.0,-158983.21909613497,42.857779699686006,42.9996872921271,0.6686834195183438
Nexus5X-W,e-www-gyroscopetest,0,4284.0,-152378.29577666428,41.463576049896,42.10094920070168,0.6527886191072297
Nexus5X-W,e-www-gyroscopetest,1,4170.15920497892,-138839.47410158603,36.599447797744006,37.45357143654126,0.5789073903974103
Nexus5X-W,e-www-gyroscopetest,2,4169.0,-149085.76384581302,39.602086935586996,39.97300873226956,0.6215385494731945
Nexus5X-W,e-www-gyroscopetest,3,4233.0,-213446.1543155247,57.653934440989495,58.102504452291235,0.903517571217616
Nexus5X-W,e-www-gyroscopetest,4,4230.0,-129330.11335334941,35.00128848132,35.10087304049527,0.5470663794846681
Nexus5X-W,e-www-gyroscopetest,5,4206.417313607734,-149377.37478638737,40.21350601141649,40.67521932316843,0.6282566350519505
Nexus5X-W,e-www-gyroscopetest,6,4247.0,-164581.55586536546,44.747141731404,44.96664418874965,0.6989778677602072
Nexus5X-W,e-www-gyroscopetest,7,4206.0,-363742.66452551814,99.39634763041204,98.1661391793912,1.52990164699433
Nexus5X-W,e-www-gyroscopetest,8,4249.0,-199976.20958111982,53.950012954250006,54.56936368767266,0.8496989145101782
Nexus5X-W,e-www-gyroscopetest,9,4167.383178958839,-199993.81668235178,53.622654908219005,53.61222708514543,0.8335104722430533
Nexus5X-W,e-www-baseline,0,4266.0,-139291.3331727991,38.07558852863399,38.204576695400945,0.5942168273151608
Nexus5X-W,e-www-baseline,1,4220.0,-143850.71797166293,39.03627653312,39.13955067396091,0.6070500298404174
Nexus5X-W,e-www-baseline,2,4214.0,-270754.587738259,73.13544516758901,73.25646702019971,1.1409598327290238
Nexus5X-W,e-www-baseline,3,4138.0,-154075.19893270085,40.60127134830201,40.920079581264446,0.6375631731835163
Nexus5X-W,e-www-baseline,4,4181.0,-188660.5358865663,50.59172294295101,50.76492754746491,0.7887897005417338
Nexus5X-W,e-www-baseline,5,4140.0,-140041.48470634222,37.09963561166999,37.304833268651805,0.5797717466842567
Nexus5X-W,e-www-baseline,6,4201.0,-172100.52371254002,45.8690353043155,46.41478807887139,0.7229943001163804
Nexus5X-W,e-www-baseline,7,4158.0,-227701.24928657798,60.27696756496801,61.00588493077197,0.9467817945335915
Nexus5X-W,e-www-baseline,8,4270.0,-158993.89773493976,42.74941286273,43.739744356805474,0.6789039433281927
Nexus5X-W,e-www-baseline,9,4130.0,-277309.3591594561,73.99591239943,74.06231667779758,1.1452876533285536
Nexus5X-W,e-www-magneticfieldtest,0,4186.923771313942,-180546.28324974925,49.54665517524,49.60700267262416,0.7559392693510532
Nexus5X-W,e-www-magneticfieldtest,1,4088.0,-519164.33614115533,139.70432759001602,136.61739314536254,2.122343806145043
Nexus5X-W,e-www-magneticfieldtest,2,4176.0,-181922.62960575253,48.801856867632,48.84244496921084,0.7597089012336228
Nexus5X-W,e-www-magneticfieldtest,3,4248.0,-187005.31083844582,51.487723761192,51.043285102622136,0.7943985604417177
Nexus5X-W,e-www-magneticfieldtest,4,4141.0,-274562.0007707129,73.72719991261249,73.52387284280015,1.1369612451915219
Nexus5X-W,e-www-magneticfieldtest,5,4267.0,-199673.7894432672,54.85595758129801,55.33707146000011,0.8520080595544214
Nexus5X-W,e-www-magneticfieldtest,6,4129.0,-134021.3994523882,35.741306211960506,35.60078596937549,0.5533743583389108
Nexus5X-W,e-www-magneticfieldtest,7,4229.0,-205655.5114850694,56.5049735259735,55.90280976928843,0.8697171580703584
Nexus5X-W,e-www-magneticfieldtest,8,4154.0,-212598.37002399255,56.483508992952,57.011574558866855,0.8831336290796651
Nexus5X-W,e-www-magneticfieldtest,9,4224.0,-215814.61056918744,58.080436721472,58.565800787017714,0.911600915044248
Nexus5X-W,e-www-displaytest,0,4291.0,-349458.9369037167,94.87146821756802,96.80954693526846,1.4995282982538485
Nexus5X-W,e-www-displaytest,1,4290.0,-317189.1240127517,86.770332043395,87.75148766384426,1.3607413420147045
Nexus5X-W,e-www-displaytest,2,4191.0,-334556.05075309146,87.46661753383948,90.02339766098198,1.4021244087062066
Nexus5X-W,e-www-displaytest,3,4150.674603909942,-279380.17051175144,74.131912694393,76.06883073438034,1.1589851408474319
Nexus5X-W,e-www-displaytest,4,4268.0,-332268.83920163463,88.329393441828,91.04352264674743,1.418123405712577
Nexus5X-W,e-www-displaytest,5,4231.0,-373490.1895477688,99.60446658130749,101.80518797110115,1.5802369919766102
Nexus5X-W,e-www-displaytest,6,4282.0,-342971.2149120191,92.64235743896602,94.31073090202025,1.4686027422532661
Nexus5X-W,e-www-displaytest,7,4261.0,-300373.17923190544,80.751787003287,82.16126615189874,1.2798901167071493
Nexus5X-W,e-www-displaytest,8,4184.0,-291449.28097834095,77.235475651376,78.41138864832348,1.2194237916133785
Nexus5X-W,e-www-displaytest,9,4200.0,-342662.6743805586,91.59023253660001,92.56250877493204,1.4391832323983462
