device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
NokiaRound-W,e-www-writeroomtest,0,4235.094619666048,146352.9443413729,37.46111907782701,37.541099171414054,0.6198276152263452
NokiaRound-W,e-www-writeroomtest,1,4252.0,143257.83333333334,36.759670134828006,36.852504593666666,0.6091323073333333
NokiaRound-W,e-www-writeroomtest,2,4188.023255813953,150961.49224806202,38.087465823695,38.33673256858004,0.632254186007752
NokiaRound-W,e-www-writeroomtest,3,4239.0,143045.4427480916,36.567753505960496,36.67323533181801,0.6063696318091603
NokiaRound-W,e-www-writeroomtest,4,4183.26653696498,143622.70233463036,36.21013445127301,36.359770702165974,0.6008985556225681
NokiaRound-W,e-www-writeroomtest,5,4099.334630350195,146333.02723735408,36.1360742168595,36.24293492947357,0.5998598938988327
NokiaRound-W,e-www-writeroomtest,6,4162.0,135760.72637795276,33.998873178534,34.08015497620565,0.5650361431850394
NokiaRound-W,e-www-writeroomtest,7,4083.0,134087.97647058824,33.004597557889504,33.092501613293294,0.5474812079294118
NokiaRound-W,e-www-writeroomtest,8,4126.0,134538.6601178782,33.409883981682,33.476253291345714,0.5551065116463655
NokiaRound-W,e-www-writeroomtest,9,4231.0,137351.77299412916,34.98091359653199,35.15926990341024,0.5811353515381604
NokiaRound-W,e-www-gyroscopetest,0,4252.0,148610.25645756457,38.103194531590006,38.211701089989845,0.6318908104575646
NokiaRound-W,e-www-gyroscopetest,1,4213.0,145220.53644859814,36.889436321853495,36.92665303021727,0.611814120057944
NokiaRound-W,e-www-gyroscopetest,2,4230.098696461825,147708.07262569832,37.869437236927,37.86539330281001,0.6248208524934823
NokiaRound-W,e-www-gyroscopetest,3,4118.0,151302.03345724908,37.68358192535501,37.69523731350559,0.6230617737769518
NokiaRound-W,e-www-gyroscopetest,4,4126.0,147847.11152416357,36.729816095146006,36.883468884256786,0.6100171821486989
NokiaRound-W,e-www-gyroscopetest,5,4126.0,145037.11028037383,36.092758443858,36.1597168457415,0.5984231170168225
NokiaRound-W,e-www-gyroscopetest,6,4047.0,147181.3910614525,35.92575907215,35.98458597355731,0.5956430896256983
NokiaRound-W,e-www-gyroscopetest,7,4229.0,146765.30898876404,37.387374837184005,37.468636243759555,0.6206704917134832
NokiaRound-W,e-www-gyroscopetest,8,4213.0,150237.74674115455,38.28440987603649,38.33598119374966,0.6329516270204841
NokiaRound-W,e-www-gyroscopetest,9,4158.0,151915.97955390334,38.06664166097101,38.19435523473888,0.6316666429851301
NokiaRound-W,e-www-baseline,0,4097.0,135003.43700787402,33.333966574723,33.37792062744735,0.5531090814212599
NokiaRound-W,e-www-baseline,1,4158.0,138300.73203883495,34.94618659224,35.06336965732676,0.5750544438174757
NokiaRound-W,e-www-baseline,2,4143.0,135542.03725490195,33.90775847044799,33.92832934750894,0.5615506603470588
NokiaRound-W,e-www-baseline,3,4203.0,135002.83300589392,34.25377796131501,34.284464362232555,0.5674169071237721
NokiaRound-W,e-www-baseline,4,4125.0,134642.51176470588,33.50411801962501,33.54340480437133,0.5554003610294118
NokiaRound-W,e-www-baseline,5,4213.0,139768.40625,35.6099931534985,35.60859223936575,0.58884429553125
NokiaRound-W,e-www-baseline,6,4047.0,137946.43333333332,33.718847894942996,33.803201010635,0.5582692157
NokiaRound-W,e-www-baseline,7,4203.0,133775.05719921103,33.891488998794,33.93949305774025,0.5622565654082841
NokiaRound-W,e-www-baseline,8,4129.0,133890.33202357564,33.3412330504205,33.4027336246902,0.5528331809253438
NokiaRound-W,e-www-baseline,9,4097.0,145548.92563600783,35.78082772776551,36.028096130245686,0.596313948330724
NokiaRound-W,e-www-magneticfieldtest,0,4097.0,148574.86194029852,36.729385718317516,36.75215668809645,0.608711209369403
NokiaRound-W,e-www-magneticfieldtest,1,4190.0,143892.64869888476,36.419350009439995,36.47486116152769,0.6029101980483271
NokiaRound-W,e-www-magneticfieldtest,2,4074.0,145094.8293135436,35.857188767778,35.8411567172192,0.5911163346233766
NokiaRound-W,e-www-magneticfieldtest,3,4091.433085501859,150302.35501858735,38.421747424817006,38.60743408681837,0.6396513094888475
NokiaRound-W,e-www-magneticfieldtest,4,4047.0,146231.1340782123,35.75213246444099,35.79013133648763,0.5917973996145252
NokiaRound-W,e-www-magneticfieldtest,5,4239.0,152110.39266055045,38.905266681189005,38.98887698003034,0.6447959544880735
NokiaRound-W,e-www-magneticfieldtest,6,4190.0,141311.0431372549,35.582867518499995,35.824011253161416,0.5920932707450981
NokiaRound-W,e-www-magneticfieldtest,7,4082.0,146253.81750465548,36.108731054565,36.11301894393669,0.5970080830540038
NokiaRound-W,e-www-magneticfieldtest,8,4075.4608208955224,146132.0093283582,36.028321802010005,36.046112981435265,0.5955672622667911
NokiaRound-W,e-www-magneticfieldtest,9,4171.0,144234.54205607477,36.321694968036006,36.349411052692865,0.6016022749158879
NokiaRound-W,e-www-displaytest,0,4235.359788359789,211795.40564373898,54.531648405879004,54.60448724422952,0.8969788955291005
NokiaRound-W,e-www-displaytest,1,4083.0,211671.96256684492,52.07354675739151,52.11813140306644,0.8642566231604278
NokiaRound-W,e-www-displaytest,2,4203.0,213052.6003552398,54.09714951949951,54.153843755327884,0.895460079293073
NokiaRound-W,e-www-displaytest,3,4158.0,210281.69928825623,52.715578631562,52.760106484963245,0.8743513056405695
