device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
NokiaLong-W,e-www-httpsrequesttest,0,4187.0,-174706.85562669186,46.69105007358151,46.909478381950535,0.7314976045089592
NokiaLong-W,e-www-httpsrequesttest,1,4140.185718623921,-179615.40996052232,47.62366629750301,47.55682084242707,0.743621422645178
NokiaLong-W,e-www-httpsrequesttest,2,4151.0,-174350.42070784414,46.67166339875549,46.37797591183007,0.7237285963582609
NokiaLong-W,e-www-httpsrequesttest,3,4233.853368052592,-179484.27448134552,48.898070570326006,48.87260983823488,0.7599180544871935
NokiaLong-W,e-www-httpsrequesttest,4,4258.599173553719,-209914.97200997974,56.85225352536901,59.26926852010698,0.8939827524225011
NokiaLong-W,e-www-httpsrequesttest,5,4220.0,-187162.66157869913,49.841016497629994,50.734500850662656,0.7898264318621103
NokiaLong-W,e-www-httpsrequesttest,6,4165.092652725462,-172625.5000649435,46.171817535136995,46.16301647570461,0.7189717083138071
NokiaLong-W,e-www-httpsrequesttest,7,4196.369791441772,-177525.05112483268,47.650609840203,47.755938393896294,0.7449294689258172
NokiaLong-W,e-www-httpsrequesttest,8,4192.20614160961,-194960.37649132876,51.407240219408,52.329668418055064,0.8173445648203027
NokiaLong-W,e-www-httpsrequesttest,9,4220.0,-176914.31362424346,47.5482217053,47.8683674968445,0.7465784034943073
NokiaLong-W,e-www-cameratest,0,4203.741822939381,-347148.64618403837,93.82763987128601,93.55004441164311,1.4594163025794156
NokiaLong-W,e-www-cameratest,1,4284.0,-331829.7154148562,91.10839160518199,91.30101627477283,1.421558500837244
NokiaLong-W,e-www-cameratest,2,4140.0,-340150.3637668313,90.160083927,90.22340773657325,1.4082225059946816
NokiaLong-W,e-www-cameratest,3,4232.259188361409,-341270.294920878,93.37244784335951,92.83040747289238,1.4444041057569337
NokiaLong-W,e-www-cameratest,4,4222.55641365995,-367281.4238365311,96.699802995128,99.47451031864642,1.5509933628328307
NokiaLong-W,e-www-cameratest,5,4206.0,-306668.2469955992,82.902146649669,82.80815472863608,1.2898466468634904
NokiaLong-W,e-www-cameratest,6,4198.0,-362015.1361849998,96.633268132587,97.31044259488911,1.519739541704629
NokiaLong-W,e-www-cameratest,7,4168.551552318896,-300537.546782505,80.43986297452051,80.50095020887463,1.2527965857241175
NokiaLong-W,e-www-cameratest,8,4140.0,-335971.65475846705,89.62204090130999,89.10806869444822,1.3909226507000536
NokiaLong-W,e-www-cameratest,9,4150.0,-313346.107583145,82.12604877345,83.96724677791774,1.3003863464700522
NokiaLong-W,e-www-gpstest,0,4228.959748219314,-297696.64929600793,80.6812999504675,80.80959965773425,1.2587949351631607
NokiaLong-W,e-www-gpstest,1,4145.114717932556,-294121.46517491335,80.30066790578749,80.35321823549134,1.219301956502805
NokiaLong-W,e-www-gpstest,2,4114.359154479852,-300642.75435851584,78.3084680344585,79.24998910962687,1.2370054180006067
NokiaLong-W,e-www-gpstest,3,4165.0,-292790.42420754966,77.61076026487001,78.42181288874639,1.2194721168244445
