device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Nexus5X-W,e-www-httpsrequesttest,0,4181.0,-102590.24765478424,26.186168392448998,26.228629896115084,0.42892982544465297
Nexus5X-W,e-www-httpsrequesttest,1,4180.0,-159536.0909090909,40.59756837576,40.45578093276001,0.6668608600000001
Nexus5X-W,e-www-httpsrequesttest,2,4178.914772727273,-287540.7878787879,73.145416091589,72.75855067148652,1.2024020537007571
Nexus5X-W,e-www-httpsrequesttest,3,4243.0,-93113.4375,23.938996205034503,23.95411459771219,0.39508031531250004
Nexus5X-W,e-www-httpsrequesttest,4,4189.0,-97519.72485768501,24.7965298390465,24.75530521206042,0.4085101274288424
Nexus5X-W,e-www-httpsrequesttest,5,4186.0,-86818.125,22.04800431015,22.052002910778754,0.36342067125000005
Nexus5X-W,e-www-httpsrequesttest,6,4178.0,-95095.08333333333,24.090854716196006,24.0768198449,0.3973072581666667
Nexus5X-W,e-www-httpsrequesttest,7,4186.0,-115143.43018867924,29.318611929607002,29.358999169866745,0.4819903987698113
Nexus5X-W,e-www-httpsrequesttest,8,4269.0,-113479.66034155598,29.408286924649502,29.355893667875012,0.48444466999810243
Nexus5X-W,e-www-httpsrequesttest,9,4253.0,-97727.28652751422,25.266844541599,25.20488610013525,0.4156341496015179
Nexus5X-W,e-www-cameratest,0,4241.618881118881,-289750.3461538461,75.3369425975955,75.37413552428184,1.2288125910804193
Nexus5X-W,e-www-cameratest,1,4210.0,-242049.34982332157,61.68235824447,61.82441436641768,1.019027762756184
Nexus5X-W,e-www-cameratest,2,4228.0,-308787.8180212014,79.093278437544,79.144043265161,1.3055548945936393
Nexus5X-W,e-www-cameratest,3,4235.0,-317214.6920353982,81.30074464897001,81.30819705787815,1.343404220769912
Nexus5X-W,e-www-cameratest,4,4192.0,-318803.18761061947,80.90787903948801,80.91773753125315,1.3364229624637172
Nexus5X-W,e-www-cameratest,5,4255.0,-254005.71014492755,75.890924464385,75.07197184646664,1.0807942966666664
Nexus5X-W,e-www-cameratest,6,4173.962831858407,-253442.8371681416,63.80638009585051,63.9810293733723,1.0570833918212388
Nexus5X-W,e-www-cameratest,7,4291.0,-256081.53451327432,66.36114444171801,66.45709904492934,1.0988458645964605
Nexus5X-W,e-www-cameratest,8,4241.0,-330696.0530973451,84.93371832879649,84.90345296626843,1.402481961185841
Nexus5X-W,e-www-cameratest,9,4161.36170212766,-313464.7039007092,78.731047555247,78.84010009453824,1.3029483232996455
Nexus5X-W,e-www-gpstest,0,4226.0,-104102.57954545454,26.714612116756,26.73324219543332,0.43993750115909097
Nexus5X-W,e-www-gpstest,1,4269.0,-96371.28517110266,24.966599639774998,24.968001796022694,0.4114090163954373
Nexus5X-W,e-www-gpstest,2,4166.0,-94331.96590909091,23.965072126939,23.948625950415003,0.3929869699772728
Nexus5X-W,e-www-gpstest,3,4207.0,-106718.72,27.164991874902,27.19474765708289,0.44896565504000013
Nexus5X-W,e-www-gpstest,4,4213.0,-103629.76526717558,26.391548832132003,26.42779911520621,0.43659220107061075
Nexus5X-W,e-www-gpstest,5,4271.0,-83060.77272727272,21.480059761752997,21.484169805429413,0.35475256031818186
Nexus5X-W,e-www-gpstest,6,4211.0,-89471.33714285714,22.833038301545,22.8480871663699,0.37676380070857146
Nexus5X-W,e-www-gpstest,7,4236.0,-93026.0523364486,24.339011194835997,24.341772871671196,0.3940583576971961
Nexus5X-W,e-www-gpstest,8,4281.0,-79683.93333333333,20.689684336572,20.668197744136805,0.34112691860000005
Nexus5X-W,e-www-gpstest,9,4282.0,-77470.48190476191,20.144660898456003,20.11768116023937,0.33172860351619043
Nexus5X-W,e-www-writelocaltest,0,4256.1148775894535,-103163.74199623353,26.936329405833497,26.968958918371776,0.4390693863596987
Nexus5X-W,e-www-writelocaltest,1,4219.0,-119110.76908396947,30.562973686236003,30.48286625852634,0.5025283347652671
Nexus5X-W,e-www-writelocaltest,2,4205.0,-94553.48295454546,24.269424080180002,24.22560932754801,0.3975973958238636
Nexus5X-W,e-www-writelocaltest,3,4159.0,-83983.86615678776,21.1447303952595,21.14769641090843,0.34928889934608026
Nexus5X-W,e-www-writelocaltest,4,4278.0,-89623.07604562737,23.30962984973999,23.280887980823657,0.38340751932319395
Nexus5X-W,e-www-writelocaltest,5,4229.0,-90639.20532319392,23.253833450831504,23.265961258627538,0.38331319931178703
Nexus5X-W,e-www-writelocaltest,6,4156.0,-246888.0535372849,62.566589729003994,62.14373274409037,1.0260667505009555
Nexus5X-W,e-www-writelocaltest,7,4279.0,-101290.5494296578,26.25080941395,26.26408875039302,0.43342226100950576
Nexus5X-W,e-www-writelocaltest,8,4204.0,-130967.66098484848,33.608861301712004,33.62386142882633,0.550588046780303
Nexus5X-W,e-www-writelocaltest,9,4162.0,-93139.80952380953,23.502880641944,23.518597318735235,0.3876478872380952
Nexus5X-W,e-www-cpufactorialtest,0,4274.0,-104304.25515947468,27.08662719714,27.088817428807648,0.44579638655159465
Nexus5X-W,e-www-cpufactorialtest,1,4342.926829268293,-244481.5009380863,75.233199515423,75.47646225706985,1.247957378589118
Nexus5X-W,e-www-cpufactorialtest,2,4232.0,-93071.7175572519,23.899242761372,23.87540029949802,0.3938795087022901
Nexus5X-W,e-www-cpufactorialtest,3,4199.0,-336293.5649717514,86.287604627679,85.59565231344195,1.4120966793163843
Nexus5X-W,e-www-cpufactorialtest,4,4183.0,-378279.13370998116,96.50654237012202,95.88357258185114,1.5823416163088513
Nexus5X-W,e-www-cpufactorialtest,5,4162.0,-89561.1954887218,22.645111778595997,22.657833388508497,0.3727536956240602
Nexus5X-W,e-www-cpufactorialtest,6,4168.0,-165266.27924528302,41.939676563668,41.734134236722355,0.6888298518943395
Nexus5X-W,e-www-cpufactorialtest,7,4299.0,-95024.57894736843,24.759414314589,24.77167820855195,0.40851066489473686
Nexus5X-W,e-www-cpufactorialtest,8,4264.864468864469,-210366.5989010989,55.97484746208301,55.97285519439587,0.8972021798864468
Nexus5X-W,e-www-cpufactorialtest,9,4201.0,-578248.4519774012,148.22590089783748,147.1112397618609,2.429221746757062
