device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
NokiaLong-W,e-www-writeroomtest,0,4216.319953797286,-165250.01674848396,41.539768049463994,42.254150253485065,0.6969411864730003
NokiaLong-W,e-www-writeroomtest,1,4197.0,-151923.65417527294,38.535584218634995,38.60938280868588,0.6376235765736207
NokiaLong-W,e-www-writeroomtest,2,4243.0,-149294.50695472033,38.200538916569,38.24937599906209,0.6334565930088784
NokiaLong-W,e-www-writeroomtest,3,4181.0,-153511.64674712982,38.800681433120005,38.79426336539203,0.6418321950497499
NokiaLong-W,e-www-writeroomtest,4,4191.08790560472,-151048.29793510324,38.223960641751496,38.249378203737415,0.6331001424082596
NokiaLong-W,e-www-writeroomtest,5,4174.0,-161115.5287221571,40.587859964887,40.82522783851563,0.6724962168862838
NokiaLong-W,e-www-writeroomtest,6,4280.0,-164722.06771565045,42.53192127124,42.97532198985964,0.705010449822984
NokiaLong-W,e-www-writeroomtest,7,4254.0,-167203.03375649164,42.192525065526,42.99200013158777,0.7112817056001154
NokiaLong-W,e-www-writeroomtest,8,4259.0,-164134.5,41.7438947578785,42.2274430060485,0.6990488355000001
NokiaLong-W,e-www-writeroomtest,9,4190.2623421354765,-168690.3487370838,42.20180682407,42.78743041133801,0.706844703076636
NokiaLong-W,e-www-gyroscopetest,0,4199.0,-154058.9494649227,39.059320639378,39.12541440907577,0.6468935288032105
NokiaLong-W,e-www-gyroscopetest,1,4242.352422907489,-156762.82731277533,40.177951135693505,40.33186699057713,0.665048511675771
NokiaLong-W,e-www-gyroscopetest,2,4157.268674001158,-166682.40445859873,41.317337497659,41.87879941319179,0.6929331272762016
NokiaLong-W,e-www-gyroscopetest,3,4255.0,-164203.1782810685,41.5174669372775,42.31792422455361,0.6986845235859466
NokiaLong-W,e-www-gyroscopetest,4,4263.0,-164472.7775209477,41.961854885874,42.45938616427649,0.7011474505718
NokiaLong-W,e-www-gyroscopetest,5,4197.0,-151962.24127735067,38.475985051698004,38.53181259201849,0.6377855266410409
NokiaLong-W,e-www-gyroscopetest,6,4183.0,-154400.24337994645,39.056795833269,39.08011389849064,0.645856218058316
NokiaLong-W,e-www-gyroscopetest,7,4256.004632310365,-169787.81847133758,43.1159417352595,43.83921467466446,0.7226680954562825
NokiaLong-W,e-www-gyroscopetest,8,4166.0,-170959.4196740396,42.657390410747006,43.12259920919497,0.7122169423620489
NokiaLong-W,e-www-gyroscopetest,9,4182.477477477478,-151335.72798605057,38.967295064187,38.97714957963557,0.6329514384481256
NokiaLong-W,e-www-baseline,0,4236.231555051078,-164438.14387060158,41.676042268612505,42.120016408682865,0.6967975186719637
NokiaLong-W,e-www-baseline,1,4203.211643246344,-164963.66561514194,41.31747599338651,41.870564813919465,0.6932786623713795
NokiaLong-W,e-www-baseline,2,4166.0,-152074.42852915064,38.302703578388,38.36097229323533,0.6335420692524415
NokiaLong-W,e-www-baseline,3,4213.528290823805,-155583.48900615654,39.637950172022,39.616177393351705,0.6555171240729991
NokiaLong-W,e-www-baseline,4,4251.4325361677,-144930.68438145853,37.4141928859605,37.47708188986621,0.6161460236722763
NokiaLong-W,e-www-baseline,5,4201.146355857185,-153597.61197993509,38.833840863210995,38.98672937250293,0.6452513095199174
NokiaLong-W,e-www-baseline,6,4263.0,-148781.2026627219,38.431911159925505,38.391410778555134,0.6342542669511835
NokiaLong-W,e-www-baseline,7,4195.0,-153228.96508583066,38.7437571770525,39.03632843782565,0.6427955085350598
NokiaLong-W,e-www-baseline,8,4180.012507444908,-156646.95205479453,39.404123264733,39.51929119637904,0.6548024322963073
NokiaLong-W,e-www-baseline,9,4210.726898175397,-152203.3858151854,39.274945321749996,39.20555961370662,0.6409069445776927
NokiaLong-W,e-www-magneticfieldtest,0,4255.0,-150049.83763188747,38.518932486782504,38.59950070844039,0.6384620591236811
NokiaLong-W,e-www-magneticfieldtest,1,4182.0,-161735.0836247086,40.889018861319,40.959985057914835,0.6763761197185316
