device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
NokiaRound-W,e-www-httpsrequesttest,0,4186.0,-231677.2015234986,62.18726020625299,62.203990904897786,0.9698007655773652
NokiaRound-W,e-www-httpsrequesttest,1,4259.0,-219001.8456459507,59.8571321501375,59.887721952936126,0.9327288606061042
NokiaRound-W,e-www-httpsrequesttest,2,4340.0,-227836.52220153596,63.46814249027,63.48855618151404,0.9888105063546662
NokiaRound-W,e-www-httpsrequesttest,3,4219.841460944708,-251092.63123073115,69.38532117467349,68.09077683350078,1.0596466873152104
NokiaRound-W,e-www-httpsrequesttest,4,4225.0,-231113.39768573543,62.6170830150125,62.61511949737563,0.9764541052222321
NokiaRound-W,e-www-httpsrequesttest,5,4176.0,-227952.0996080614,61.220394513719995,61.18326628490289,0.9519279679632644
NokiaRound-W,e-www-httpsrequesttest,6,4208.731169932793,-240917.5780063945,64.8890488374435,65.34450730080263,1.013942018136155
NokiaRound-W,e-www-httpsrequesttest,7,4233.0,-224124.65898563334,62.401999882828505,61.872651467484566,0.9487196814861856
NokiaRound-W,e-www-httpsrequesttest,8,4186.0,-227500.6936015219,61.115071793775996,61.09785972945842,0.9523179034159706
NokiaRound-W,e-www-httpsrequesttest,9,4274.314241161822,-218649.13480112643,60.042061995062994,60.019109602311204,0.9345713956853864
NokiaRound-W,e-www-cameratest,0,4340.0,-330614.406552715,93.51138293315002,92.8746055273491,1.4348665244387828
NokiaRound-W,e-www-cameratest,1,4216.0,-333645.9517848326,90.59470972372802,90.30138895560475,1.4066513327248544
NokiaRound-W,e-www-cameratest,2,4236.876077680049,-328130.5549943395,89.511246848487,89.40149214267707,1.3902727959361956
NokiaRound-W,e-www-cameratest,3,4203.0,-336620.8300383932,90.96584122405801,90.83693305281236,1.4148173486513669
NokiaRound-W,e-www-cameratest,4,4169.0,-340739.43961251865,91.94144617440749,91.21873046253512,1.4205427237445902
NokiaRound-W,e-www-cameratest,5,4274.0,-322987.531378571,88.96205040732299,88.54059975373536,1.3804487091120126
NokiaRound-W,e-www-cameratest,6,4195.709182784457,-328329.23868850555,88.95293312174,88.46778702756524,1.3776381180616541
NokiaRound-W,e-www-cameratest,7,4181.096056622851,-333871.9124945833,90.394584042267,89.9048337108101,1.3959944366760364
NokiaRound-W,e-www-cameratest,8,4295.0,-327559.42969726934,90.75085157273,90.57273891264374,1.4068677505497715
NokiaRound-W,e-www-cameratest,9,4270.0,-324800.8004880487,89.44569393448499,89.02368674739178,1.3868994180839676
NokiaRound-W,e-www-gpstest,0,4209.0,-213139.3447707487,57.6212734990785,57.63441449498952,0.8971035021400812
NokiaRound-W,e-www-gpstest,1,4242.0,-221666.47326298052,60.517420811169,60.418626024833785,0.9403091795815635
NokiaRound-W,e-www-gpstest,2,4248.0,-238348.59564362236,64.52424065462401,64.92788500394396,1.0125048342941076
NokiaRound-W,e-www-gpstest,3,4292.787471008336,-221179.78894068478,60.950727367428506,60.87846527505473,0.9494013891279997
NokiaRound-W,e-www-gpstest,4,4340.0,-219145.48535151765,61.18123291349999,61.1580307073845,0.9510914064255866
NokiaRound-W,e-www-gpstest,5,4246.108305024138,-220100.31018684068,59.954826486567,59.91686548850624,0.9345655335741553
NokiaRound-W,e-www-gpstest,6,4199.0,-220769.95827331653,59.46367824970948,59.512384091386345,0.9270130547896562
NokiaRound-W,e-www-gpstest,7,4169.0,-220658.83084736456,60.087083871705,59.63424611065762,0.9199266658026628
NokiaRound-W,e-www-gpstest,8,4176.0,-246981.68194900392,66.61000297295999,66.34864136517506,1.0313955038190405
NokiaRound-W,e-www-gpstest,9,4267.480646763922,-218981.24337202476,60.55506450040201,60.25424967442139,0.9345076488425544
NokiaRound-W,e-www-writelocaltest,0,4203.0,-228386.00359578966,62.0360785354995,62.03490926880747,0.9599063731131041
NokiaRound-W,e-www-writelocaltest,1,4270.0,-232944.68821930606,64.21309318588499,64.30964107399942,0.9946738186964368
NokiaRound-W,e-www-writelocaltest,2,4233.0,-215800.36321088558,58.5781397358885,58.51314955974838,0.9134829374716786
NokiaRound-W,e-www-writelocaltest,3,4176.0,-224785.40782808902,60.507603728784,60.38869692031229,0.9387038630900998
NokiaRound-W,e-www-writelocaltest,4,4178.492700649077,-228169.93358587538,61.5131904221725,61.335838326956946,0.9533969336114176
NokiaRound-W,e-www-writelocaltest,5,4259.0,-218806.28573861218,59.82283785802101,59.71309813125193,0.9318959709607493
NokiaRound-W,e-www-writelocaltest,6,4249.204557545664,-222294.49210852987,60.6008027088145,60.4778249031355,0.9446117846922326
NokiaRound-W,e-www-writelocaltest,7,4169.0,-224623.08753592893,60.223819258998994,60.10815055689867,0.9364536519372875
NokiaRound-W,e-www-writelocaltest,8,4270.0,-216985.3153861487,59.79228550309,59.68132928956004,0.9265272966988549
NokiaRound-W,e-www-writelocaltest,9,4174.0,-221566.82043474395,59.474874945038,59.39193452352458,0.9248199084946214
NokiaRound-W,e-www-cpufactorialtest,0,4174.0,-233069.73595380856,62.466402760801,62.36443729001095,0.972833077871197
NokiaRound-W,e-www-cpufactorialtest,1,4295.0,-237395.03000523214,65.57403405279501,65.43867594553527,1.019611653872472
