device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
GalaxyJ7-W,e-www-httpsrequesttest,0,4111.0,-123.26229508196721,0.030894430159499994,0.030797607921196714,0.0005067312950819671
GalaxyJ7-W,e-www-httpsrequesttest,1,4130.0,-124.01639344262296,0.03102304842,0.031121549326229514,0.0005121877049180329
GalaxyJ7-W,e-www-httpsrequesttest,2,4081.5,-124.16666666666667,0.0303597820665,0.030287597130833326,0.0005067781666666665
GalaxyJ7-W,e-www-httpsrequesttest,3,4158.566666666667,-92.36666666666666,0.022853481132000003,0.02296215159466667,0.00038411093333333337
GalaxyJ7-W,e-www-httpsrequesttest,4,4161.0,-100.04918032786885,0.025213421382,0.025300498151508193,0.0004163046393442622
GalaxyJ7-W,e-www-httpsrequesttest,5,4172.0,-89.13333333333334,0.022215812388,0.022222980440266667,0.00037186426666666663
GalaxyJ7-W,e-www-httpsrequesttest,6,4159.639344262295,-109.59016393442623,0.0275528654835,0.027662626311737704,0.00045584711475409837
GalaxyJ7-W,e-www-httpsrequesttest,7,4127.5,-126.51666666666667,0.03133008939299999,0.0312752581104,0.0005234878500000001
GalaxyJ7-W,e-www-httpsrequesttest,8,4202.066666666667,-105.1,0.026352144429,0.02638881807453333,0.00044159473333333325
GalaxyJ7-W,e-www-httpsrequesttest,9,4163.3,-101.56666666666666,0.025225889833999995,0.025272572545199996,0.00042283746666666664
GalaxyJ7-W,e-www-cameratest,0,4139.049180327869,-193.63934426229508,0.0484630761065,0.048354945394754094,0.0008008968032786885
GalaxyJ7-W,e-www-cameratest,1,4081.0819672131147,-208.01639344262296,0.05123715924900001,0.05122835273793443,0.0008482779344262296
GalaxyJ7-W,e-www-cameratest,2,4156.639344262295,-214.0655737704918,0.05368257924999999,0.053690327325606566,0.0008893397049180329
GalaxyJ7-W,e-www-cameratest,3,4170.9672131147545,-206.29508196721312,0.05219039363199999,0.051948653113180344,0.0008604759344262297
GalaxyJ7-W,e-www-cameratest,4,4098.0,-208.47540983606558,0.051793441775999996,0.051576036695409826,0.0008543322295081966
GalaxyJ7-W,e-www-cameratest,5,4118.9672131147545,-210.95081967213116,0.052447267907,0.05245736474659015,0.0008688302622950817
GalaxyJ7-W,e-www-cameratest,6,4085.5409836065573,-291.55737704918033,0.071804672377,0.07192355431245903,0.001191181754098361
