device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
NokiaRound-W,e-www-writeroomtest,0,4300.0,-157978.39344262294,40.8657145306,41.27877474051803,0.6793070918032786
NokiaRound-W,e-www-writeroomtest,1,4251.0,-151146.95,38.111348915991,38.3703488239851,0.6425256844499999
NokiaRound-W,e-www-writeroomtest,2,4216.0,-155574.01666666666,38.640868670988006,39.192651842650406,0.6559000542666668
NokiaRound-W,e-www-writeroomtest,3,4311.0,-151871.16666666666,38.4908086814355,39.08068854075451,0.6547165995
NokiaRound-W,e-www-writeroomtest,4,4252.836065573771,-157250.0163934426,40.36707993656051,40.598295035194326,0.6687360199508199
NokiaRound-W,e-www-writeroomtest,5,4285.0,-152383.95,38.65450236331,39.04144381281826,0.6529652257500002
NokiaRound-W,e-www-writeroomtest,6,4288.0,-155134.48333333334,39.397605946048,39.710108789317346,0.6652166645333335
NokiaRound-W,e-www-writeroomtest,7,4309.666666666667,-152807.03333333333,39.0217498343985,39.3485667930225,0.6585423975
NokiaRound-W,e-www-writeroomtest,8,4285.0,-141731.28333333333,36.028642095354996,36.27270766255118,0.6073185490833335
NokiaRound-W,e-www-writeroomtest,9,4311.0,-169164.53333333333,42.97318626566251,43.56284209165201,0.7292683032000001
NokiaRound-W,e-www-gyroscopetest,0,4243.0,-168163.45,42.1583040116735,42.59342825790324,0.7135175183499999
NokiaRound-W,e-www-gyroscopetest,1,4210.366666666667,-161921.6,40.59476277445499,40.7334878084903,0.68177765555
NokiaRound-W,e-www-gyroscopetest,2,4255.0,-172509.08333333334,43.61058584371249,43.81181879018041,0.7340261495833332
NokiaRound-W,e-www-gyroscopetest,3,4307.0,-161701.83333333334,41.04833074920201,41.62053626871617,0.6964497961666667
NokiaRound-W,e-www-gyroscopetest,4,4226.0,-164786.25,41.037200461689004,41.609801263567505,0.6963866925000001
NokiaRound-W,e-www-gyroscopetest,5,4311.0,-169734.05,43.19550755767349,43.70950264826924,0.7317234895499999
NokiaRound-W,e-www-gyroscopetest,6,4311.0,-158414.13333333333,40.5025261056675,40.76574226605839,0.6829233287999998
NokiaRound-W,e-www-gyroscopetest,7,4255.0,-174144.93333333332,43.539814079652494,44.195410217885325,0.7409866913333332
NokiaRound-W,e-www-gyroscopetest,8,4307.0,-162621.03278688525,41.9271541168755,42.5225179412064,0.7004087882131147
NokiaRound-W,e-www-gyroscopetest,9,4226.0,-165486.1,41.139258501147,41.7410614187996,0.6993442586
NokiaRound-W,e-www-baseline,0,4250.2786885245905,-158082.55737704918,40.44158815989049,40.78375116266637,0.671868326622951
NokiaRound-W,e-www-baseline,1,4397.0,-158414.05,41.20880667410149,41.649306075962905,0.6965465778500001
NokiaRound-W,e-www-baseline,2,4252.466666666666,-170149.13333333333,42.92810195601599,43.16027756593466,0.7235951106666666
NokiaRound-W,e-www-baseline,3,4216.0,-153848.66666666666,38.338963075904,38.71583604063466,0.6486259786666666
NokiaRound-W,e-www-baseline,4,4285.0,-152139.75,38.6867417070475,38.943675073038754,0.6519188287500001
