device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
Pixel3-W,x-intervalapp-cameratest,0,3891.450066892264,664473.6493074683,156.914195756461,165.8219045085438,2.581850099781145
Pixel3-W,x-intervalapp-cameratest,1,4025.0,644821.6788833633,156.8862776917625,166.25919350854718,2.595407257505537
Pixel3-W,x-intervalapp-cameratest,2,4060.599325308595,777963.6212144445,195.902698763832,202.62745105912748,3.157321954269091
Pixel3-W,x-intervalapp-cameratest,3,3994.2952552650986,658572.5981725805,159.81587139825248,168.8738553030058,2.6346197276514993
Pixel3-W,x-intervalapp-cameratest,4,4014.176221066585,654862.4634240848,160.75647784206853,168.13722200732985,2.6291570422249824
Pixel3-W,x-intervalapp-cameratest,5,4000.0,654607.8384161007,164.09416478400001,171.2637395491276,2.618431353664403
Pixel3-W,x-intervalapp-cameratest,6,3948.8088288072736,667945.8875862344,159.76659840083548,169.55888432705447,2.639007709250509
Pixel3-W,x-intervalapp-cameratest,7,4122.0,628458.028802589,156.73501189506598,165.93732388605795,2.590503994724272
Pixel3-W,x-intervalapp-cameratest,8,3866.155572270277,665839.4880071874,155.30007838297504,165.36170551712107,2.578217367506331
Pixel3-W,x-intervalapp-cameratest,9,4241.0,386352.0889412954,71.76685515428952,105.14213913515695,1.6385192092000336
Pixel3-W,e-www-writeroomtest,0,4237.0,164501.77641932483,42.861448663964,44.80695799970844,0.6969940266886793
Pixel3-W,e-www-writeroomtest,1,3992.0,185378.13040058265,45.69434880869999,47.73560267554642,0.740029496559126
Pixel3-W,e-www-writeroomtest,2,4152.0,168811.81063612315,43.82367663062401,44.97297350530856,0.7009066377611832
Pixel3-W,e-www-writeroomtest,3,3971.0,175734.59657977553,43.66954546386301,44.76238257312511,0.6978420830182887
Pixel3-W,e-www-writeroomtest,4,3999.0,193572.33858995466,47.199859128489,49.80609671102787,0.7740957820212286
Pixel3-W,e-www-writeroomtest,5,4196.0,163062.328720851,43.215089812879995,43.983041301373696,0.6842095313126907
Pixel3-W,e-www-writeroomtest,6,3897.0,180955.5944884269,44.106037518294,45.227677927603686,0.7051839517213997
Pixel3-W,e-www-writeroomtest,7,4117.976868804144,172749.6377601143,44.76215617136401,45.7432266416063,0.7118128105069215
Pixel3-W,e-www-writeroomtest,8,3940.4941971499925,188657.05982077273,46.761275790057994,47.74157152472302,0.7434529015311298
Pixel3-W,e-www-writeroomtest,9,4116.0,175590.07197980737,44.377596985889994,46.324021079890585,0.722728736268887
Pixel3-W,x-intervalapp-displaytest,0,4003.524068586972,243323.8740467285,61.160333900966,62.89816728844034,0.9748782108904406
Pixel3-W,x-intervalapp-displaytest,1,3962.0,271607.3178095469,66.71179192587702,69.18837627931381,1.076108193161425
Pixel3-W,x-intervalapp-displaytest,2,3960.0,250416.28673870093,61.14834848232,63.61226768838819,0.9916484954852558
Pixel3-W,x-intervalapp-displaytest,3,4116.0,267494.4326340778,67.752333777072,70.76502835632836,1.101007084721864
Pixel3-W,x-intervalapp-displaytest,4,4017.0,280336.42258514045,69.3218532955455,72.35603639617831,1.1261114095245095
Pixel3-W,x-intervalapp-displaytest,5,3897.0,268147.5263720512,64.262157179283,67.04428863213379,1.0449709102718836
Pixel3-W,x-intervalapp-displaytest,6,4220.0,231470.0978746841,59.46875301695999,62.698106347031505,0.9768038130311668
Pixel3-W,x-intervalapp-displaytest,7,4230.237831527271,322268.9151649404,74.83221382008,87.35551375917245,1.3633322475095193
Pixel3-W,x-intervalapp-displaytest,8,4141.713588223864,253615.6883744656,65.585888829057,67.71835005255754,1.0503691590413913
Pixel3-W,x-intervalapp-displaytest,9,4049.9225010364084,267371.753481113,66.90317785321952,69.45413592297263,1.0825989544536299
Pixel3-W,e-www-gravitytest,0,4012.0,186457.31686889613,46.909696525079994,48.00718401996636,0.7480667552780111
Pixel3-W,e-www-gravitytest,1,3940.0,203010.64165140764,49.31172244036001,51.33753813166247,0.7998619281065463
Pixel3-W,e-www-gravitytest,2,4075.0,208110.8822701028,51.35096589780001,54.43644794664044,0.848051845250669
Pixel3-W,e-www-gravitytest,3,4119.226180183296,210389.910715315,52.956898667781,55.62338256829201,0.8665428036811343
Pixel3-W,e-www-gravitytest,4,3988.9561667382895,202422.5052284773,49.792693443169014,51.83174248282102,0.807498948133935
Pixel3-W,e-www-gravitytest,5,3985.0,193404.3895287652,47.78279461337,49.352830582645794,0.7707164922721292
Pixel3-W,e-www-gravitytest,6,4068.0,176554.88779266676,45.135246759336,46.13951043992965,0.7182252835405684
Pixel3-W,e-www-gravitytest,7,4237.0,172865.56138572033,45.975874211844996,47.254275575159696,0.7324313835912969
